Video, Frame ID, Features Found, Features in pillars, percentage match, time taken to find features (ms),setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,0, 0, 0, -1, 6, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,1, 4, 2, 50, 5, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,2, 35, 35, 100, 4, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,3, 30, 29, 96.6667, 4, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,4, 123, 123, 100, 6, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,5, 87, 86, 98.8506, 5, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,6, 70, 70, 100, 4, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,7, 194, 186, 95.8763, 5, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,8, 344, 320, 93.0233, 5, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,9, 119, 70, 58.8235, 4, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,10, 207, 199, 96.1353, 5, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,11, 216, 214, 99.0741, 5, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,12, 113, 85, 75.2212, 4, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,13, 66, 22, 33.3333, 4, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,14, 51, 41, 80.3922, 4, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,15, 6, 6, 100, 4, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,16, 22, 22, 100, 4, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,17, 5, 2, 40, 4, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,18, 4, 3, 75, 4, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,19, 83, 41, 49.3976, 4, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,20, 110, 103, 93.6364, 4, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,21, 344, 334, 97.093, 4, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,22, 498, 498, 100, 5, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,23, 859, 856, 99.6508, 7, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,24, 500, 461, 92.2, 5, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,25, 325, 322, 99.0769, 5, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,26, 801, 797, 99.5006, 6, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,27, 553, 512, 92.5859, 5, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,28, 247, 244, 98.7854, 5, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,29, 573, 571, 99.651, 5, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,30, 448, 444, 99.1071, 5, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,31, 510, 510, 100, 5, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,32, 230, 194, 84.3478, 4, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,33, 231, 202, 87.4459, 4, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,34, 103, 101, 98.0583, 4, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,35, 81, 61, 75.3086, 4, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,36, 225, 194, 86.2222, 4, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,37, 151, 111, 73.5099, 4, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,38, 164, 157, 95.7317, 4, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,39, 77, 70, 90.9091, 4, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,40, 79, 34, 43.038, 4, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,41, 40, 19, 47.5, 4, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,42, 13, 8, 61.5385, 4, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,43, 53, 14, 26.4151, 4, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,44, 1000, 166, 16.6, 8, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,45, 988, 308, 31.1741, 7, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,46, 932, 341, 36.588, 6, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,47, 688, 245, 35.6105, 6, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,48, 183, 108, 59.0164, 4, Chosen setting
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,49, 202, 150, 74.2574, 4, Chosen setting
