Video, Frame ID, Features Found, Features in pillars, percentage match, time taken to find features (ms),setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,0, 3, 1, 33.3333, 5, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,1, 11, 11, 100, 5, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,2, 44, 44, 100, 4, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,3, 65, 65, 100, 4, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,4, 181, 181, 100, 6, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,5, 136, 132, 97.0588, 5, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,6, 249, 249, 100, 4, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,7, 381, 355, 93.1759, 5, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,8, 515, 479, 93.0097, 5, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,9, 164, 96, 58.5366, 5, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,10, 263, 257, 97.7186, 5, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,11, 197, 197, 100, 4, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,12, 180, 173, 96.1111, 4, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,13, 70, 31, 44.2857, 4, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,14, 51, 37, 72.549, 4, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,15, 5, 5, 100, 4, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,16, 11, 11, 100, 4, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,17, 6, 3, 50, 4, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,18, 8, 3, 37.5, 4, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,19, 79, 17, 21.519, 4, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,20, 43, 24, 55.814, 5, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,21, 98, 87, 88.7755, 4, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,22, 409, 409, 100, 5, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,23, 1000, 996, 99.6, 7, Chosen setting
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,24, 576, 552, 95.8333, 6, Chosen setting
