Video, Frame ID, Features Found, Features in pillars, percentage match, time taken to find features (ms), Scale factor, Levels, Edge threshold, First level, Points in element, Patch size, Fast threshold
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,0, 38, 38, 100, 11, 1.6, 6, 44, 0, 2, 44, 20
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,1, 168, 168, 100, 12, 1.6, 6, 44, 0, 2, 44, 20
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,2, 192, 152, 79.1667, 13, 1.6, 6, 44, 0, 2, 44, 20
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,3, 310, 298, 96.129, 14, 1.6, 6, 44, 0, 2, 44, 20
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,4, 63, 59, 93.6508, 9, 1.6, 6, 44, 0, 2, 44, 20
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,5, 97, 83, 85.567, 9, 1.6, 6, 44, 0, 2, 44, 20
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,6, 777, 773, 99.4852, 17, 1.6, 6, 44, 0, 2, 44, 20
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,7, 1000, 998, 99.8, 21, 1.6, 6, 44, 0, 2, 44, 20
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,8, 992, 990, 99.7984, 19, 1.6, 6, 44, 0, 2, 44, 20
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,9, 930, 917, 98.6022, 15, 1.6, 6, 44, 0, 2, 44, 20
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,10, 974, 974, 100, 17, 1.6, 6, 44, 0, 2, 44, 20
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,11, 1000, 994, 99.4, 19, 1.6, 6, 44, 0, 2, 44, 20
