Video, Frame ID, matches, match percent, time_ms, setting 
../Data/Video_Data/Solo_Pillar.mkv, 66, 5, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 67, 3, 50, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 68, 3, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 69, 4, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 70, 4, 66.6667, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 71, 3, 75, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 72, 4, 66.6667, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 73, 4, 57.1429, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 74, 4, 66.6667, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 75, 5, 71.4286, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 76, 4, 66.6667, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 77, 4, 80, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 78, 6, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 79, 6, 85.7143, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 80, 6, 75, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 81, 7, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 82, 5, 71.4286, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 83, 5, 71.4286, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 84, 6, 75, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 85, 7, 87.5, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 86, 4, 57.1429, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 87, 4, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 88, 4, 66.6667, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 89, 4, 80, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 90, 5, 83.3333, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 91, 5, 83.3333, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 92, 3, 42.8571, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 93, 2, 66.6667, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 94, 3, 50, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 95, 3, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 96, 2, 66.6667, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 97, 2, 66.6667, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 98, 2, 50, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 99, 2, 100, 0, Chosen setting
