Video, Frame ID, matches, match percent, time_ms, setting 
../Data/Video_Data/Wall_Indents_Top.mkv, 60, 117, 42.3913, 3, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 61, 123, 35.5491, 3, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 62, 98, 30.2469, 2, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 63, 111, 37.5, 2, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 64, 122, 39.4822, 2, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 65, 112, 38.7543, 2, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 66, 103, 34.106, 3, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 67, 115, 37.4593, 4, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 68, 111, 33.3333, 3, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 69, 122, 38.0062, 2, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 70, 145, 46.9256, 3, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 71, 154, 42.7778, 4, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 72, 152, 38.5787, 4, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 73, 123, 37.5, 4, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 74, 136, 37.5691, 4, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 75, 140, 38.3562, 3, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 76, 140, 42.1687, 3, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 77, 134, 41.358, 3, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 78, 113, 36.8078, 2, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 79, 126, 44.2105, 2, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 80, 104, 35.8621, 2, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 81, 106, 43.0894, 2, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 82, 84, 38.5321, 1, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 83, 68, 37.5691, 1, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 84, 79, 43.8889, 1, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 85, 83, 43.0052, 1, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 86, 81, 43.5484, 2, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 87, 80, 42.328, 2, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 88, 88, 43.3498, 1, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 89, 83, 44.6237, 1, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 90, 96, 44.6512, 2, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 91, 76, 30.8943, 1, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 92, 72, 41.6185, 1, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 93, 71, 40.113, 1, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 94, 71, 37.3684, 1, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 95, 75, 42.8571, 1, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 96, 70, 38.8889, 1, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 97, 84, 45.4054, 1, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 98, 73, 41.954, 1, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 99, 85, 46.7033, 1, Chosen setting
