Video, Frame ID, Features Found, Features in pillars, percentage match, time taken to find features (ms), Scale factor, Levels, Edge threshold, First level, Points in element, Patch size, Fast threshold
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,0, 297, 296, 99.6633, 11, 1.6, 6, 34, 0, 2, 34, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,1, 134, 134, 100, 12, 1.6, 6, 34, 0, 2, 34, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,2, 234, 228, 97.4359, 13, 1.6, 6, 34, 0, 2, 34, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,3, 158, 154, 97.4684, 13, 1.6, 6, 34, 0, 2, 34, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,4, 149, 144, 96.6443, 10, 1.6, 6, 34, 0, 2, 34, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,5, 403, 398, 98.7593, 12, 1.6, 6, 34, 0, 2, 34, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,6, 171, 161, 94.152, 10, 1.6, 6, 34, 0, 2, 34, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,7, 49, 45, 91.8367, 9, 1.6, 6, 34, 0, 2, 34, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,8, 52, 52, 100, 9, 1.6, 6, 34, 0, 2, 34, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,9, 114, 113, 99.1228, 10, 1.6, 6, 34, 0, 2, 34, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,10, 181, 177, 97.7901, 10, 1.6, 6, 34, 0, 2, 34, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,11, 378, 375, 99.2063, 12, 1.6, 6, 34, 0, 2, 34, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,12, 506, 499, 98.6166, 16, 1.6, 6, 34, 0, 2, 34, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,13, 393, 372, 94.6565, 21, 1.6, 6, 34, 0, 2, 34, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,14, 327, 304, 92.9664, 14, 1.6, 6, 34, 0, 2, 34, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,15, 311, 306, 98.3923, 14, 1.6, 6, 34, 0, 2, 34, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,16, 169, 167, 98.8166, 13, 1.6, 6, 34, 0, 2, 34, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,17, 123, 121, 98.374, 13, 1.6, 6, 34, 0, 2, 34, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,18, 297, 290, 97.6431, 14, 1.6, 6, 34, 0, 2, 34, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,19, 245, 243, 99.1837, 13, 1.6, 6, 34, 0, 2, 34, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,20, 349, 346, 99.1404, 14, 1.6, 6, 34, 0, 2, 34, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,21, 258, 252, 97.6744, 13, 1.6, 6, 34, 0, 2, 34, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,22, 222, 219, 98.6486, 13, 1.6, 6, 34, 0, 2, 34, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,23, 355, 352, 99.1549, 14, 1.6, 6, 34, 0, 2, 34, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,24, 299, 299, 100, 13, 1.6, 6, 34, 0, 2, 34, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,25, 365, 360, 98.6301, 11, 1.6, 6, 34, 0, 2, 34, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,26, 323, 323, 100, 11, 1.6, 6, 34, 0, 2, 34, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,27, 273, 263, 96.337, 10, 1.6, 6, 34, 0, 2, 34, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,28, 385, 385, 100, 11, 1.6, 6, 34, 0, 2, 34, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,29, 413, 402, 97.3366, 15, 1.6, 6, 34, 0, 2, 34, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,30, 525, 525, 100, 15, 1.6, 6, 34, 0, 2, 34, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,31, 435, 435, 100, 15, 1.6, 6, 34, 0, 2, 34, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,32, 268, 266, 99.2537, 13, 1.6, 6, 34, 0, 2, 34, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,33, 235, 230, 97.8723, 13, 1.6, 6, 34, 0, 2, 34, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,34, 505, 496, 98.2178, 15, 1.6, 6, 34, 0, 2, 34, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,35, 523, 523, 100, 15, 1.6, 6, 34, 0, 2, 34, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,36, 566, 565, 99.8233, 16, 1.6, 6, 34, 0, 2, 34, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,37, 725, 443, 61.1034, 17, 1.6, 6, 34, 0, 2, 34, 5
