Video, Frame ID, Features Found, Features in pillars, percentage match, time taken to find features (ms),setting
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,15, 791, 722, 91.2769, 157, Chosen setting
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,16, 1661, 1541, 92.7754, 158, Chosen setting
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,17, 6875, 6834, 99.4036, 169, Chosen setting
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,18, 1999, 1698, 84.9425, 154, Chosen setting
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,19, 1027, 804, 78.2863, 158, Chosen setting
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,20, 6503, 6430, 98.8774, 170, Chosen setting
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,21, 1595, 1422, 89.1536, 161, Chosen setting
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,22, 653, 627, 96.0184, 156, Chosen setting
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,23, 290, 272, 93.7931, 156, Chosen setting
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,24, 3543, 3384, 95.5123, 163, Chosen setting
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,25, 1210, 1202, 99.3388, 156, Chosen setting
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,26, 179, 153, 85.4749, 155, Chosen setting
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,27, 278, 247, 88.8489, 159, Chosen setting
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,28, 1576, 1559, 98.9213, 153, Chosen setting
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,29, 220, 168, 76.3636, 159, Chosen setting
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,30, 684, 622, 90.9357, 153, Chosen setting
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,31, 442, 379, 85.7466, 154, Chosen setting
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,32, 651, 574, 88.172, 159, Chosen setting
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,33, 1942, 1902, 97.9403, 151, Chosen setting
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,34, 372, 203, 54.5699, 157, Chosen setting
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,35, 367, 321, 87.4659, 159, Chosen setting
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,36, 665, 367, 55.188, 154, Chosen setting
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,37, 486, 342, 70.3704, 158, Chosen setting
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,38, 336, 137, 40.7738, 156, Chosen setting
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,39, 126, 92, 73.0159, 153, Chosen setting
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,40, 636, 558, 87.7358, 154, Chosen setting
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,41, 237, 0, 0, 152, Chosen setting
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,42, 1402, 1363, 97.2183, 161, Chosen setting
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,43, 527, 304, 57.685, 148, Chosen setting
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,44, 784, 640, 81.6327, 151, Chosen setting
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,45, 822, 778, 94.6472, 160, Chosen setting
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,46, 294, 208, 70.7483, 157, Chosen setting
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,47, 1300, 1142, 87.8462, 153, Chosen setting
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,48, 1458, 1426, 97.8052, 159, Chosen setting
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,49, 865, 80, 9.24855, 155, Chosen setting
