Video, Frame ID, Features Found, Features in pillars, percentage match, time taken to find features (ms),setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,0, 246, 109, 44.3089, 162, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,1, 253, 123, 48.6166, 160, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,2, 268, 128, 47.7612, 154, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,3, 273, 145, 53.1136, 155, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,4, 302, 158, 52.3179, 154, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,5, 334, 210, 62.8743, 155, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,6, 312, 205, 65.7051, 158, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,7, 380, 267, 70.2632, 158, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,8, 516, 370, 71.7054, 157, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,9, 473, 341, 72.093, 157, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,10, 408, 278, 68.1373, 158, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,11, 379, 244, 64.3799, 159, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,12, 240, 172, 71.6667, 158, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,13, 206, 127, 61.6505, 158, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,14, 376, 234, 62.234, 150, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,15, 184, 111, 60.3261, 160, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,16, 311, 182, 58.5209, 161, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,17, 293, 175, 59.727, 154, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,18, 43, 8, 18.6047, 159, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,19, 137, 1, 0.729927, 163, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,20, 2265, 67, 2.95806, 167, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,21, 1794, 328, 18.2832, 153, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,22, 333, 212, 63.6637, 161, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,23, 887, 469, 52.8749, 157, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,24, 298, 234, 78.5235, 159, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,25, 490, 418, 85.3061, 151, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,26, 617, 557, 90.2755, 154, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,27, 737, 588, 79.7829, 159, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,28, 870, 727, 83.5632, 160, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,29, 876, 716, 81.7352, 161, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,30, 913, 764, 83.6802, 155, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,31, 683, 571, 83.6018, 159, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,32, 625, 547, 87.52, 159, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,33, 581, 514, 88.4682, 158, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,34, 638, 576, 90.2821, 160, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,35, 574, 540, 94.0767, 159, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,36, 524, 467, 89.1221, 154, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,37, 374, 319, 85.2941, 158, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,38, 1173, 549, 46.8031, 158, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,39, 1206, 621, 51.4925, 160, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,40, 936, 643, 68.6966, 158, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,41, 725, 572, 78.8966, 157, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,42, 987, 708, 71.7325, 152, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,43, 1233, 784, 63.5848, 160, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,44, 1021, 549, 53.7708, 158, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,45, 2008, 776, 38.6454, 159, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,46, 1971, 693, 35.1598, 162, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,47, 1082, 735, 67.9298, 157, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,48, 963, 488, 50.675, 158, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,49, 1216, 528, 43.4211, 158, Chosen setting
