Video, Frame ID, matches, match percent, layers, contradt threshold, edge threshold, sigma, precise upscale
../Data/Video_Data/Tank_With_Pipe.mkv, 0, -1, -1, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 1, 19, 55.8824, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 2, 12, 37.5, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 3, 17, 80.9524, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 4, 21, 51.2195, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 5, 16, 50, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 6, 20, 74.0741, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 7, 18, 54.5455, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 8, 13, 48.1481, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 9, 11, 57.8947, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 10, 10, 35.7143, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 11, 13, 72.2222, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 12, 16, 47.0588, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 13, 11, 45.8333, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 14, 16, 59.2593, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 15, 16, 44.4444, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 16, 14, 50, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 17, 20, 57.1429, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 18, 15, 44.1176, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 19, 13, 59.0909, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 20, 17, 70.8333, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 21, 17, 43.5897, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 22, 18, 60, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 23, 17, 60.7143, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 24, 16, 61.5385, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 25, 12, 44.4444, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 26, 15, 68.1818, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 27, 17, 62.963, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 28, 16, 53.3333, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 29, 17, 60.7143, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 30, 20, 51.2821, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 31, 22, 61.1111, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 32, 23, 71.875, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 33, 18, 41.8605, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 34, 15, 46.875, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 35, 14, 51.8519, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 36, 14, 51.8519, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 37, 14, 53.8462, 3, 0.07, 10, 1.6, 0
../Data/Video_Data/Tank_With_Pipe.mkv, 38, 19, 54.2857, 3, 0.07, 10, 1.6, 0
