Video, Frame ID, matches, match percent, time_ms, brief_points
../Data/Video_Data/Tank_With_Pipe_2.mkv, 36, 137, 56.1475, 1, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 37, 142, 57.2581, 1, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 38, 142, 59.4142, 1, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 39, 144, 58.5366, 1, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 40, 149, 64.7826, 1, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 41, 144, 58.5366, 0, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 42, 146, 65.1786, 0, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 43, 161, 67.364, 1, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 44, 158, 60.7692, 1, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 45, 153, 64.0167, 1, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 46, 148, 60.9053, 1, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 47, 136, 57.384, 1, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 48, 148, 60.6557, 1, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 49, 142, 58.1967, 1, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 50, 137, 60.6195, 1, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 51, 142, 59.6639, 1, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 52, 146, 59.3496, 1, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 53, 152, 62.8099, 1, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 54, 157, 62.8, 1, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 55, 158, 60.5364, 2, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 56, 162, 62.069, 1, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 57, 146, 59.8361, 1, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 58, 123, 52.1186, 0, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 59, 118, 58.4158, 0, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 60, 104, 54.1667, 0, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 61, 78, 50.6494, 0, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 62, 61, 53.5088, 0, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 63, 51, 55.4348, 0, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 64, 44, 59.4595, 0, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 65, 45, 76.2712, 0, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 66, 46, 74.1935, 0, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 67, 39, 58.209, 0, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 68, 46, 79.3103, 0, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 69, 45, 71.4286, 0, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 70, 48, 72.7273, 0, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 71, 49, 75.3846, 0, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 72, 52, 74.2857, 0, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 73, 63, 86.3014, 0, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 74, 59, 69.4118, 0, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 75, 65, 75.5814, 0, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 76, 83, 79.8077, 0, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 77, 136, 70.1031, 1, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 78, 146, 58.6345, 1, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 79, 126, 55.5066, 2, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 80, 127, 61.6505, 0, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 81, 127, 61.6505, 0, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 82, 158, 65.2893, 1, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 83, 156, 66.6667, 1, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 84, 157, 63.8211, 1, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 85, 158, 64.2276, 1, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 86, 151, 59.9206, 1, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 87, 163, 65.7258, 1, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 88, 156, 58.8679, 1, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 89, 155, 65.1261, 1, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 90, 140, 57.1429, 1, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 91, 140, 58.5774, 1, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 92, 155, 64.5833, 1, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 93, 158, 63.4538, 1, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 94, 125, 48.8281, 0, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 95, 83, 46.6292, 0, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 96, 71, 60.1695, 0, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 97, 61, 65.5914, 0, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 98, 58, 63.7363, 0, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 99, 55, 71.4286, 0, 3
../Data/Video_Data/Tank_With_Pipe_2.mkv, 0, -1, -1, -1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 1, 159, 73.6111, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 2, 164, 61.194, 2, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 3, 147, 56.3218, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 4, 155, 60.7843, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 5, 170, 64.3939, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 6, 160, 64.257, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 7, 156, 64.7303, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 8, 162, 66.6667, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 9, 159, 66.25, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 10, 155, 65.1261, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 11, 155, 64.8536, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 12, 159, 63.6, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 13, 156, 62.6506, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 14, 157, 64.876, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 15, 162, 63.5294, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 16, 143, 58.8477, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 17, 157, 66.8085, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 18, 163, 67.0782, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 19, 164, 59.4203, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 20, 162, 62.069, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 21, 150, 61.7284, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 22, 149, 62.8692, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 23, 152, 64.4068, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 24, 153, 64.2857, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 25, 148, 60.6557, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 26, 143, 62.4454, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 27, 163, 71.8062, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 28, 137, 53.1008, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 29, 140, 60.6061, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 30, 137, 58.7983, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 31, 136, 62.3853, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 32, 134, 58.2609, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 33, 144, 62.8821, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 34, 140, 55.1181, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 35, 134, 60.9091, 0, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 36, 150, 61.4754, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 37, 155, 62.5, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 38, 153, 64.0167, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 39, 153, 62.1951, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 40, 151, 65.6522, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 41, 149, 60.5691, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 42, 150, 66.9643, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 43, 165, 69.0377, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 44, 167, 64.2308, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 45, 155, 64.8536, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 46, 153, 62.963, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 47, 145, 61.1814, 0, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 48, 151, 61.8852, 0, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 49, 146, 59.8361, 0, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 50, 152, 67.2566, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 51, 145, 60.9244, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 52, 160, 65.0407, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 53, 153, 63.2231, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 54, 162, 64.8, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 55, 169, 64.751, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 56, 161, 61.6858, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 57, 152, 62.2951, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 58, 131, 55.5085, 0, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 59, 124, 61.3861, 0, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 60, 105, 54.6875, 0, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 61, 78, 50.6494, 0, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 62, 63, 55.2632, 0, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 63, 55, 59.7826, 0, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 64, 46, 62.1622, 0, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 65, 48, 81.3559, 0, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 66, 45, 72.5806, 0, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 67, 42, 62.6866, 0, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 68, 48, 82.7586, 0, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 69, 46, 73.0159, 0, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 70, 49, 74.2424, 0, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 71, 47, 72.3077, 0, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 72, 51, 72.8571, 0, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 73, 62, 84.9315, 0, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 74, 65, 76.4706, 0, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 75, 64, 74.4186, 0, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 76, 86, 82.6923, 0, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 77, 132, 68.0412, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 78, 154, 61.8474, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 79, 129, 56.8282, 0, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 80, 128, 62.1359, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 81, 137, 66.5049, 0, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 82, 150, 61.9835, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 83, 162, 69.2308, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 84, 158, 64.2276, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 85, 164, 66.6667, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 86, 156, 61.9048, 1, 4
../Data/Video_Data/Tank_With_Pipe_2.mkv, 87, 164, 66.129, 1, 4
