Video, Frame ID, matches, match percent, time_ms, brief_points
../Data/Video_Data/Wall_Indents_Top.mkv, 76, 111, 33.4337, 1, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 77, 100, 30.8642, 1, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 78, 96, 31.2704, 1, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 79, 94, 32.9825, 1, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 80, 92, 31.7241, 1, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 81, 75, 30.4878, 1, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 82, 63, 28.8991, 0, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 83, 62, 34.2541, 1, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 84, 62, 34.4444, 0, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 85, 66, 34.1969, 0, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 86, 72, 38.7097, 0, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 87, 63, 33.3333, 0, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 88, 73, 35.9606, 0, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 89, 71, 38.172, 0, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 90, 85, 39.5349, 1, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 91, 63, 25.6098, 0, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 92, 55, 31.7919, 0, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 93, 57, 32.2034, 0, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 94, 59, 31.0526, 0, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 95, 59, 33.7143, 0, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 96, 66, 36.6667, 0, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 97, 62, 33.5135, 0, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 98, 46, 26.4368, 0, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 99, 62, 34.0659, 0, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 0, -1, -1, -1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 1, 88, 32.9588, 4, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 2, 100, 33.1126, 3, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 3, 90, 31.3589, 2, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 4, 85, 30.7971, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 5, 87, 31.4079, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 6, 94, 34.8148, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 7, 95, 33.3333, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 8, 86, 27.8317, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 9, 88, 29.932, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 10, 90, 31.8021, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 11, 87, 33.2061, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 12, 66, 30.137, 0, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 13, 52, 28.4153, 0, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 14, 62, 31, 0, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 15, 60, 32.6087, 0, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 16, 62, 35.2273, 0, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 17, 61, 31.7708, 0, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 18, 70, 37.234, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 19, 54, 29.5082, 0, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 20, 51, 33.1169, 0, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 21, 46, 28.0488, 0, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 22, 54, 35.0649, 0, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 23, 53, 27.1795, 0, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 24, 64, 33.3333, 0, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 25, 79, 39.3035, 0, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 26, 82, 33.3333, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 27, 74, 32.0346, 0, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 28, 78, 34.8214, 0, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 29, 71, 34.2995, 0, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 30, 91, 35.2713, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 31, 93, 36.3281, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 32, 88, 37.2881, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 33, 83, 30.855, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 34, 115, 41.3669, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 35, 108, 33.5404, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 36, 126, 36.3112, 2, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 37, 122, 35.3623, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 38, 115, 33.5277, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 39, 109, 32.9305, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 40, 116, 33.3333, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 41, 119, 33.2402, 2, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 42, 114, 31.0627, 2, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 43, 110, 33.6391, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 44, 118, 31.9783, 2, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 45, 124, 36.1516, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 46, 138, 37.3984, 2, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 47, 127, 33.9572, 3, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 48, 135, 32.767, 3, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 49, 122, 35.8824, 2, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 50, 122, 35.0575, 2, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 51, 132, 34.0206, 2, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 52, 122, 30.6533, 2, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 53, 119, 30.6701, 2, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 54, 139, 37.9781, 2, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 55, 129, 33.2474, 2, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 56, 116, 32.2222, 2, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 57, 109, 32.8313, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 58, 118, 33.8109, 2, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 59, 104, 29.1317, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 60, 106, 38.4058, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 61, 111, 32.0809, 3, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 62, 88, 27.1605, 2, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 63, 112, 37.8378, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 64, 101, 32.6861, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 65, 95, 32.872, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 66, 109, 36.0927, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 67, 91, 29.6417, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 68, 98, 29.4294, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 69, 110, 34.2679, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 70, 116, 37.5405, 3, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 71, 138, 38.3333, 2, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 72, 135, 34.264, 3, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 73, 116, 35.3659, 3, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 74, 129, 35.6354, 2, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 75, 123, 33.6986, 2, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 76, 125, 37.6506, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 77, 125, 38.5802, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 78, 110, 35.8306, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 79, 107, 37.5439, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 80, 97, 33.4483, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 81, 89, 36.1789, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 82, 74, 33.945, 0, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 83, 68, 37.5691, 0, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 84, 76, 42.2222, 0, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 85, 76, 39.3782, 0, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 86, 73, 39.2473, 0, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 87, 79, 41.7989, 0, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 88, 76, 37.4384, 1, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 89, 84, 45.1613, 0, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 90, 87, 40.4651, 0, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 91, 80, 32.5203, 0, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 92, 67, 38.7283, 0, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 93, 64, 36.1582, 0, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 94, 58, 30.5263, 0, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 95, 61, 34.8571, 0, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 96, 70, 38.8889, 0, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 97, 71, 38.3784, 0, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 98, 64, 36.7816, 0, 4
../Data/Video_Data/Wall_Indents_Top.mkv, 99, 66, 36.2637, 0, 4
