Video, Frame ID, matches, match percent, time_ms, patch
../Data/Video_Data/Wall_Indents_Top.mkv, 28, 80, 27.3973, 2, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 29, 84, 31.3433, 2, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 30, 107, 31.5634, 3, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 31, 87, 26.6055, 3, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 32, 95, 31.1475, 3, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 33, 111, 31.8052, 3, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 34, 101, 29.3605, 4, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 35, 120, 30.5344, 4, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 36, 131, 31.0427, 4, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 37, 127, 29.9528, 4, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 38, 122, 28.9786, 5, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 39, 124, 29.5238, 7, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 40, 133, 30.787, 5, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 41, 141, 32.4138, 5, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 42, 122, 27.6018, 6, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 43, 143, 34.7932, 4, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 44, 131, 28.355, 5, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 45, 124, 28.5057, 6, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 46, 137, 29.5259, 5, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 47, 143, 30.621, 6, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 48, 156, 31.0139, 5, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 49, 139, 32.5527, 5, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 50, 138, 31.7972, 5, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 51, 131, 27.2349, 6, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 52, 139, 28.5421, 7, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 53, 148, 30.3279, 6, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 54, 144, 30.5732, 6, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 55, 131, 27.4633, 5, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 56, 135, 30.1339, 6, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 57, 131, 31.1164, 4, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 58, 127, 29.9528, 4, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 59, 102, 24.0566, 3, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 60, 108, 31.7647, 3, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 61, 132, 31.7308, 4, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 62, 102, 25.4364, 4, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 63, 116, 32.0442, 4, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 64, 99, 26.0526, 6, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 65, 113, 31.5642, 3, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 66, 119, 32.1622, 4, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 67, 116, 30.4462, 5, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 68, 124, 29.6651, 4, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 69, 117, 29.6954, 4, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 70, 117, 30.8707, 4, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 71, 132, 31.3539, 4, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 72, 135, 29.2208, 5, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 73, 124, 30.3178, 4, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 74, 121, 28.6052, 5, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 75, 121, 28.3372, 5, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 76, 103, 27.1053, 5, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 77, 114, 30.4, 3, 12
../Data/Video_Data/Wall_Indents_Top.mkv, 78, 112, 30.5177, 3, 12
