Video, Frame ID, matches, match percent, time_ms, setting 
../Data/Video_Data/Solo_Pillar.mkv, 62, 18, 72, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 63, 19, 95, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 64, 19, 76, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 65, 17, 68, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 66, 22, 78.5714, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 67, 21, 63.6364, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 68, 23, 79.3103, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 69, 22, 68.75, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 70, 20, 71.4286, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 71, 23, 74.1935, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 72, 24, 66.6667, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 73, 24, 82.7586, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 74, 26, 78.7879, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 75, 23, 67.6471, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 76, 23, 76.6667, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 77, 22, 66.6667, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 78, 23, 67.6471, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 79, 20, 62.5, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 80, 21, 70, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 81, 23, 76.6667, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 82, 19, 59.375, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 83, 18, 72, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 84, 21, 80.7692, 0, Chosen setting
