Video, Frame ID, matches, match percent, time_ms, setting 
../Data/Video_Data/Wall_Indents_Top.mkv, 67, 161, 43.5135, 2, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 68, 161, 41.6021, 2, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 69, 158, 41.4698, 2, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 70, 169, 45.6757, 2, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 71, 183, 45.1852, 3, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 72, 178, 45.5243, 2, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 73, 168, 44.2105, 2, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 74, 170, 43.7018, 2, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 75, 161, 42.3684, 2, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 76, 156, 44.8276, 2, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 77, 156, 41.4894, 2, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 78, 140, 38.674, 2, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 79, 144, 40.678, 2, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 80, 142, 45.6592, 1, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 81, 120, 40.2685, 1, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 82, 118, 42.1429, 1, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 83, 114, 42.6966, 1, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 84, 120, 47.619, 1, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 85, 118, 46.6403, 1, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 86, 123, 46.5909, 1, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 87, 110, 43.6508, 1, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 88, 109, 42.2481, 1, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 89, 115, 41.6667, 1, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 90, 127, 49.0347, 1, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 91, 120, 39.8671, 1, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 92, 121, 48.5944, 1, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 93, 133, 45.3925, 1, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 94, 115, 40.7801, 1, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 95, 132, 49.8113, 1, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 96, 141, 47.9592, 1, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 97, 128, 42.3841, 1, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 98, 129, 44.6367, 1, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 99, 126, 42.8571, 1, Chosen setting
