Video, Frame ID, Features Found, Features in pillars, percentage match, time taken to find features (ms), diffusivity
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,21, 1647, 1339, 81.2993, 339, DIFF_PM_G1
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,22, 1595, 1272, 79.7492, 353, DIFF_PM_G1
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,23, 1648, 1391, 84.4053, 346, DIFF_PM_G1
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,24, 1286, 1104, 85.8476, 348, DIFF_PM_G1
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,25, 1137, 1008, 88.6544, 344, DIFF_PM_G1
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,26, 1040, 977, 93.9423, 340, DIFF_PM_G1
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,27, 1483, 1186, 79.973, 341, DIFF_PM_G1
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,28, 2166, 1206, 55.6787, 350, DIFF_PM_G1
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,29, 2215, 1201, 54.2212, 342, DIFF_PM_G1
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,30, 1796, 1270, 70.7127, 340, DIFF_PM_G1
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,31, 1777, 1414, 79.5723, 348, DIFF_PM_G1
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,32, 2062, 1470, 71.29, 342, DIFF_PM_G1
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,33, 3322, 1399, 42.1132, 340, DIFF_PM_G1
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,34, 3297, 1355, 41.098, 340, DIFF_PM_G1
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,35, 1826, 1072, 58.7076, 335, DIFF_PM_G1
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,36, 2348, 993, 42.2913, 336, DIFF_PM_G1
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,37, 1616, 1106, 68.4406, 350, DIFF_PM_G1
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,38, 1861, 1170, 62.8694, 333, DIFF_PM_G1
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,39, 1894, 1159, 61.1932, 337, DIFF_PM_G1
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,40, 1516, 970, 63.9842, 343, DIFF_PM_G1
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,41, 1603, 1302, 81.2227, 341, DIFF_PM_G1
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,42, 1458, 1211, 83.059, 344, DIFF_PM_G1
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,43, 482, 208, 43.1535, 335, DIFF_PM_G1
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,44, 747, 507, 67.8715, 344, DIFF_PM_G1
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,45, 828, 521, 62.9227, 337, DIFF_PM_G1
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,46, 1631, 961, 58.9209, 333, DIFF_PM_G1
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,47, 1661, 1373, 82.661, 350, DIFF_PM_G1
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,48, 1830, 939, 51.3115, 339, DIFF_PM_G1
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,49, 3382, 1430, 42.2827, 345, DIFF_PM_G1
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,0, 430, 215, 50, 329, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,1, 407, 178, 43.7346, 331, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,2, 481, 229, 47.6091, 324, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,3, 516, 271, 52.5194, 327, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,4, 522, 328, 62.8352, 329, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,5, 765, 574, 75.0327, 332, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,6, 878, 680, 77.4487, 324, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,7, 1016, 784, 77.1654, 328, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,8, 731, 532, 72.777, 327, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,9, 524, 341, 65.0763, 327, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,10, 749, 517, 69.0254, 331, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,11, 551, 340, 61.706, 322, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,12, 572, 339, 59.2657, 324, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,13, 194, 22, 11.3402, 323, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,14, 342, 1, 0.292398, 321, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,15, 4403, 63, 1.43084, 324, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,16, 3666, 312, 8.51064, 328, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,17, 1994, 899, 45.0853, 327, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,18, 1323, 658, 49.7354, 328, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,19, 1049, 891, 84.938, 320, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,20, 1247, 1066, 85.4852, 327, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,21, 1569, 1308, 83.3652, 328, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,22, 1554, 1273, 81.9176, 322, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,23, 1656, 1403, 84.7222, 326, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,24, 1290, 1116, 86.5116, 331, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,25, 1120, 994, 88.75, 327, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,26, 1057, 997, 94.3236, 325, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,27, 1460, 1179, 80.7534, 327, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,28, 2075, 1183, 57.012, 328, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,29, 2143, 1211, 56.5096, 322, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,30, 1714, 1229, 71.7036, 325, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,31, 1716, 1377, 80.2448, 323, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,32, 2012, 1460, 72.5646, 334, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,33, 3103, 1362, 43.893, 317, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,34, 3028, 1300, 42.9326, 323, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,35, 1767, 1068, 60.4414, 327, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,36, 2172, 956, 44.0147, 321, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,37, 1560, 1082, 69.359, 322, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,38, 1760, 1134, 64.4318, 335, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,39, 1797, 1129, 62.8269, 328, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,40, 1459, 955, 65.4558, 331, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,41, 1612, 1311, 81.3275, 328, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,42, 1436, 1198, 83.4262, 326, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,43, 430, 198, 46.0465, 327, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,44, 751, 520, 69.241, 326, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,45, 774, 506, 65.3747, 325, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,46, 1568, 942, 60.0765, 328, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,47, 1627, 1352, 83.0977, 332, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,48, 1771, 947, 53.4726, 326, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,49, 3169, 1425, 44.9669, 339, DIFF_PM_G2
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,0, 466, 226, 48.4979, 451, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,1, 438, 189, 43.1507, 437, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,2, 525, 254, 48.381, 443, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,3, 533, 279, 52.3452, 448, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,4, 536, 323, 60.2612, 442, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,5, 790, 590, 74.6835, 444, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,6, 895, 682, 76.2011, 450, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,7, 1029, 780, 75.8017, 456, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,8, 737, 517, 70.1493, 446, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,9, 558, 345, 61.828, 447, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,10, 792, 525, 66.2879, 453, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,11, 573, 337, 58.8133, 450, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,12, 600, 344, 57.3333, 447, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,13, 204, 24, 11.7647, 460, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,14, 371, 1, 0.269542, 443, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,15, 4649, 59, 1.26909, 438, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,16, 3850, 305, 7.92208, 436, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,17, 2074, 911, 43.9248, 445, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,18, 1355, 643, 47.4539, 432, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,19, 1035, 867, 83.7681, 454, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,20, 1250, 1070, 85.6, 449, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,21, 1602, 1315, 82.0849, 450, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,22, 1569, 1267, 80.7521, 448, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,23, 1630, 1382, 84.7853, 458, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,24, 1273, 1101, 86.4886, 452, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,25, 1144, 1021, 89.2483, 459, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,26, 1020, 966, 94.7059, 452, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,27, 1457, 1175, 80.6452, 448, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,28, 2115, 1190, 56.2648, 451, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,29, 2172, 1182, 54.4199, 451, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,30, 1744, 1245, 71.3876, 448, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,31, 1738, 1386, 79.7468, 446, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,32, 2007, 1446, 72.0478, 454, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,33, 3201, 1395, 43.5801, 447, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,34, 3102, 1331, 42.9078, 455, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,35, 1776, 1070, 60.2477, 455, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,36, 2255, 995, 44.1242, 446, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,37, 1597, 1113, 69.6932, 454, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,38, 1810, 1161, 64.1436, 454, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,39, 1846, 1152, 62.4052, 450, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,40, 1458, 948, 65.0206, 451, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,41, 1591, 1296, 81.4582, 448, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,42, 1447, 1208, 83.4831, 448, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,43, 466, 209, 44.8498, 451, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,44, 740, 507, 68.5135, 446, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,45, 802, 509, 63.4663, 442, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,46, 1592, 957, 60.1131, 440, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,47, 1650, 1365, 82.7273, 457, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,48, 1796, 930, 51.7817, 450, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,49, 3239, 1402, 43.285, 442, DIFF_WEICKERT
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,0, 328, 161, 49.0854, 349, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,1, 309, 142, 45.9547, 356, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,2, 396, 190, 47.9798, 355, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,3, 417, 225, 53.9568, 353, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,4, 434, 281, 64.7465, 346, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,5, 630, 475, 75.3968, 348, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,6, 712, 561, 78.7921, 354, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,7, 794, 607, 76.4484, 356, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,8, 592, 450, 76.0135, 352, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,9, 413, 288, 69.7337, 345, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,10, 622, 442, 71.0611, 352, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,11, 459, 292, 63.6166, 350, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,12, 476, 288, 60.5042, 353, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,13, 153, 22, 14.3791, 353, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,14, 275, 1, 0.363636, 355, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,15, 3747, 59, 1.57459, 355, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,16, 3114, 284, 9.1201, 345, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,17, 1703, 790, 46.3887, 356, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,18, 1100, 581, 52.8182, 352, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,19, 917, 780, 85.06, 348, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,20, 1118, 958, 85.6887, 360, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,21, 1364, 1140, 83.5777, 356, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,22, 1381, 1133, 82.042, 353, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,23, 1502, 1272, 84.6871, 360, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,24, 1197, 1038, 86.7168, 358, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,25, 1020, 899, 88.1373, 362, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,26, 951, 892, 93.796, 366, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,27, 1286, 1055, 82.0373, 353, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,28, 1786, 1040, 58.2307, 353, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,29, 1818, 997, 54.8405, 349, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,30, 1439, 1047, 72.7589, 357, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,31, 1457, 1144, 78.5175, 352, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,32, 1706, 1216, 71.2778, 354, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,33, 2665, 1145, 42.9644, 348, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,34, 2647, 1093, 41.292, 360, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,35, 1520, 921, 60.5921, 362, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,36, 1865, 822, 44.0751, 361, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,37, 1367, 946, 69.2026, 358, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,38, 1563, 1022, 65.3871, 353, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,39, 1561, 981, 62.8443, 350, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,40, 1284, 855, 66.5888, 348, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,41, 1425, 1160, 81.4035, 359, DIFF_CHARBONNIER
../Data/Tank_With_Pipe_2_Images/Tank_With_Pipe_2_Images_Video.avi,42, 1284, 1069, 83.2555, 351, DIFF_CHARBONNIER
