Video, Frame ID, Features Found, Features in pillars, percentage match, time taken to find features (ms), number_octave_layers
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,17, 312, 188, 60.2564, 201, 2
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,18, 48, 8, 16.6667, 182, 2
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,19, 144, 1, 0.694444, 178, 2
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,20, 2369, 70, 2.95483, 190, 2
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,21, 1887, 344, 18.23, 164, 2
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,22, 434, 268, 61.7512, 166, 2
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,23, 990, 534, 53.9394, 185, 2
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,24, 365, 296, 81.0959, 171, 2
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,25, 567, 486, 85.7143, 186, 2
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,26, 693, 631, 91.0534, 178, 2
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,27, 826, 669, 80.9927, 200, 2
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,28, 951, 793, 83.3859, 190, 2
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,29, 949, 776, 81.7703, 183, 2
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,30, 989, 833, 84.2265, 174, 2
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,31, 764, 647, 84.6859, 178, 2
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,32, 693, 611, 88.1674, 208, 2
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,33, 651, 586, 90.0154, 203, 2
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,34, 726, 662, 91.1846, 186, 2
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,35, 656, 618, 94.2073, 187, 2
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,36, 631, 564, 89.3819, 165, 2
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,37, 448, 377, 84.1518, 165, 2
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,38, 1300, 650, 50, 185, 2
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,39, 1314, 714, 54.3379, 163, 2
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,40, 1052, 741, 70.4373, 179, 2
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,41, 823, 657, 79.8299, 194, 2
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,42, 1095, 805, 73.516, 176, 2
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,43, 1347, 883, 65.5531, 198, 2
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,44, 1114, 621, 55.7451, 204, 2
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,45, 2095, 841, 40.1432, 199, 2
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,46, 2046, 748, 36.5591, 180, 2
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,47, 1151, 788, 68.4622, 186, 2
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,48, 1044, 544, 52.1073, 197, 2
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,49, 1290, 579, 44.8837, 167, 2
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,0, 380, 170, 44.7368, 259, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,1, 401, 183, 45.6359, 264, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,2, 402, 188, 46.7662, 261, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,3, 416, 215, 51.6827, 253, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,4, 431, 223, 51.7401, 261, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,5, 490, 308, 62.8571, 263, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,6, 478, 309, 64.6444, 252, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,7, 580, 410, 70.6897, 267, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,8, 775, 555, 71.6129, 267, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,9, 703, 505, 71.835, 269, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,10, 645, 437, 67.7519, 270, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,11, 609, 399, 65.5172, 257, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,12, 416, 275, 66.1058, 254, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,13, 380, 233, 61.3158, 266, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,14, 581, 369, 63.5112, 253, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,15, 354, 207, 58.4746, 263, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,16, 446, 258, 57.8475, 257, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,17, 449, 257, 57.2383, 271, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,18, 75, 12, 16, 251, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,19, 218, 1, 0.458716, 257, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,20, 3217, 92, 2.85981, 262, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,21, 2589, 439, 16.9564, 264, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,22, 659, 361, 54.78, 274, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,23, 1361, 663, 48.7142, 260, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,24, 534, 415, 77.7154, 267, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,25, 765, 637, 83.268, 267, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,26, 882, 790, 89.5692, 265, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,27, 1071, 845, 78.8982, 266, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,28, 1219, 994, 81.5422, 262, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,29, 1199, 970, 80.9008, 267, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,30, 1220, 1009, 82.7049, 261, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,31, 1023, 850, 83.089, 254, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,32, 893, 768, 86.0022, 271, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,33, 863, 763, 88.4125, 256, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,34, 956, 865, 90.4812, 263, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,35, 912, 839, 91.9956, 265, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,36, 910, 789, 86.7033, 271, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,37, 666, 549, 82.4324, 256, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,38, 1700, 863, 50.7647, 259, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,39, 1658, 900, 54.2823, 262, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,40, 1379, 952, 69.0355, 278, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,41, 1118, 861, 77.0125, 249, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,42, 1435, 1045, 72.8223, 263, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,43, 1792, 1144, 63.8393, 267, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,44, 1522, 815, 53.548, 262, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,45, 2630, 1056, 40.1521, 256, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,46, 2560, 945, 36.9141, 269, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,47, 1490, 979, 65.7047, 275, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,48, 1442, 720, 49.9307, 259, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,49, 1656, 721, 43.5386, 271, 3
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,0, 504, 211, 41.8651, 317, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,1, 516, 230, 44.5736, 328, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,2, 516, 232, 44.9612, 325, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,3, 536, 263, 49.0672, 325, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,4, 564, 277, 49.1135, 317, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,5, 668, 409, 61.2275, 329, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,6, 666, 435, 65.3153, 316, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,7, 786, 541, 68.8295, 329, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,8, 1015, 713, 70.2463, 334, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,9, 953, 682, 71.5635, 320, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,10, 878, 586, 66.7426, 328, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,11, 856, 568, 66.3551, 325, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,12, 567, 384, 67.7249, 326, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,13, 520, 326, 62.6923, 327, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,14, 763, 476, 62.3853, 316, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,15, 485, 287, 59.1753, 325, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,16, 596, 336, 56.3758, 325, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,17, 567, 317, 55.9083, 332, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,18, 105, 14, 13.3333, 311, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,19, 309, 1, 0.323625, 326, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,20, 4433, 114, 2.57162, 333, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,21, 3488, 565, 16.1984, 329, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,22, 885, 506, 57.1751, 332, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,23, 1847, 919, 49.7564, 322, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,24, 743, 585, 78.7349, 329, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,25, 1083, 909, 83.9335, 331, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,26, 1212, 1089, 89.8515, 330, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,27, 1455, 1151, 79.1065, 328, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,28, 1601, 1308, 81.6989, 334, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,29, 1624, 1311, 80.7266, 314, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,30, 1628, 1335, 82.0025, 327, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,31, 1409, 1165, 82.6828, 332, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,32, 1219, 1045, 85.726, 331, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,33, 1178, 1034, 87.7759, 324, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,34, 1301, 1174, 90.2383, 333, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,35, 1268, 1168, 92.1136, 319, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,36, 1283, 1122, 87.4513, 330, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,37, 925, 776, 83.8919, 329, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,38, 2278, 1166, 51.1853, 327, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,39, 2211, 1199, 54.2289, 316, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,40, 1851, 1268, 68.5035, 327, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,41, 1535, 1167, 76.0261, 320, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,42, 1908, 1405, 73.6373, 318, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,43, 2400, 1569, 65.375, 326, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,44, 2118, 1158, 54.6742, 327, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,45, 3490, 1453, 41.6332, 325, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,46, 3369, 1263, 37.4889, 335, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,47, 2004, 1291, 64.4212, 328, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,48, 1940, 964, 49.6907, 319, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,49, 2212, 975, 44.0778, 315, 4
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,0, 518, 215, 41.5058, 385, 5
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,1, 531, 234, 44.0678, 385, 5
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,2, 540, 240, 44.4444, 381, 5
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,3, 549, 270, 49.1803, 380, 5
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,4, 581, 287, 49.3976, 373, 5
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,5, 693, 426, 61.4719, 377, 5
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,6, 689, 442, 64.1509, 380, 5
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,7, 801, 551, 68.789, 385, 5
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,8, 1047, 738, 70.4871, 394, 5
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,9, 984, 706, 71.748, 388, 5
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,10, 905, 606, 66.9613, 388, 5
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,11, 876, 581, 66.3242, 390, 5
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,12, 582, 392, 67.354, 381, 5
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,13, 551, 346, 62.7949, 383, 5
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,14, 792, 492, 62.1212, 377, 5
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,15, 500, 300, 60, 380, 5
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,16, 611, 340, 55.6465, 385, 5
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,17, 588, 326, 55.4422, 379, 5
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,18, 107, 14, 13.0841, 381, 5
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,19, 318, 1, 0.314465, 384, 5
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,20, 4596, 114, 2.48042, 391, 5
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,21, 3640, 578, 15.8791, 389, 5
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,22, 911, 516, 56.6411, 386, 5
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,23, 1914, 940, 49.1118, 385, 5
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,24, 765, 599, 78.3007, 385, 5
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,25, 1104, 924, 83.6957, 388, 5
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,26, 1226, 1101, 89.8042, 393, 5
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,27, 1499, 1189, 79.3195, 386, 5
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,28, 1670, 1363, 81.6168, 389, 5
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,29, 1682, 1356, 80.6183, 383, 5
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,30, 1678, 1377, 82.062, 388, 5
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,31, 1443, 1195, 82.8136, 389, 5
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,32, 1253, 1077, 85.9537, 387, 5
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,33, 1218, 1067, 87.6026, 383, 5
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,34, 1353, 1225, 90.5395, 389, 5
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,35, 1299, 1195, 91.9938, 390, 5
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,36, 1316, 1150, 87.386, 381, 5
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,37, 944, 792, 83.8983, 386, 5
