Video, Frame ID, Features Found, Features in pillars, percentage match, time taken to find features (ms), threshold
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,0, 32191, 11945, 37.1066, 468, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,1, 33244, 10007, 30.1017, 464, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,2, 32606, 10933, 33.5306, 453, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,3, 31956, 11676, 36.5377, 434, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,4, 31741, 8663, 27.2928, 425, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,5, 32261, 12148, 37.6554, 435, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,6, 32784, 9156, 27.9283, 427, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,7, 32642, 7949, 24.3521, 421, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,8, 31988, 9180, 28.6983, 429, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,9, 31639, 8891, 28.1014, 431, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,10, 31895, 10794, 33.8423, 420, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,11, 31461, 12947, 41.1525, 423, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,12, 31759, 14043, 44.2174, 429, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,13, 31992, 12790, 39.9787, 421, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,14, 32825, 11289, 34.3915, 422, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,15, 32467, 12111, 37.3025, 425, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,16, 32336, 12490, 38.6257, 423, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,17, 31802, 10924, 34.35, 423, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,18, 32140, 12992, 40.4231, 412, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,19, 31581, 13238, 41.9176, 430, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,20, 31587, 13640, 43.1823, 426, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,21, 31638, 14531, 45.9289, 429, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,22, 31556, 11391, 36.0977, 426, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,23, 31549, 13703, 43.434, 419, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,24, 33814, 14928, 44.1474, 431, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,25, 33505, 17344, 51.7654, 425, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,26, 31888, 17448, 54.7165, 421, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,27, 31629, 17312, 54.7346, 433, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,28, 31577, 18638, 59.024, 426, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,29, 31184, 18329, 58.7769, 444, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,30, 31477, 20647, 65.5939, 417, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,31, 30701, 19156, 62.3954, 415, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,32, 31809, 17279, 54.3211, 432, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,33, 31139, 16835, 54.064, 418, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,34, 31972, 15402, 48.1734, 427, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,35, 31406, 16330, 51.9964, 422, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,36, 31513, 16334, 51.8326, 423, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,37, 31263, 13398, 42.8558, 428, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,38, 31552, 15381, 48.7481, 415, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,39, 32043, 3640, 11.3597, 415, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,40, 31207, 16771, 53.7411, 425, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,41, 31306, 19681, 62.8665, 424, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,42, 31213, 18991, 60.8432, 427, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,43, 32437, 17736, 54.6783, 425, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,44, 33665, 15590, 46.3092, 441, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,45, 33467, 9727, 29.0645, 429, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,46, 33351, 14704, 44.0886, 440, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,47, 33121, 14212, 42.9093, 450, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,48, 33426, 11417, 34.156, 430, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,49, 32670, 17793, 54.4628, 426, 0.000000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,0, 16856, 8069, 47.8702, 389, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,1, 16212, 6413, 39.5571, 394, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,2, 16311, 7220, 44.2646, 383, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,3, 15835, 7475, 47.2056, 403, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,4, 15168, 5462, 36.01, 384, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,5, 16973, 8540, 50.3152, 389, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,6, 16670, 6171, 37.0186, 384, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,7, 15622, 4784, 30.6235, 397, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,8, 15094, 5499, 36.4317, 381, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,9, 15022, 5561, 37.019, 394, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,10, 15907, 6910, 43.44, 401, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,11, 16260, 8729, 53.6839, 380, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,12, 17419, 10095, 57.954, 393, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,13, 16806, 8989, 53.4868, 391, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,14, 17133, 7697, 44.925, 379, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,15, 17165, 8292, 48.3076, 411, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,16, 16273, 7847, 48.221, 399, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,17, 15313, 6694, 43.7145, 397, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,18, 17011, 8906, 52.3544, 393, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,19, 16201, 8637, 53.3115, 390, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,20, 16985, 9519, 56.0436, 394, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,21, 16562, 9543, 57.6199, 388, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,22, 15969, 7625, 47.7488, 396, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,23, 16978, 9611, 56.6086, 416, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,24, 18591, 10320, 55.5107, 382, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,25, 19597, 12344, 62.9892, 389, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,26, 17494, 11744, 67.1316, 385, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,27, 17093, 11242, 65.7696, 392, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,28, 18132, 12850, 70.8692, 381, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,29, 18125, 12745, 70.3172, 371, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,30, 18957, 14794, 78.0398, 392, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,31, 17999, 13811, 76.732, 404, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,32, 17690, 11849, 66.9813, 369, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,33, 15948, 10179, 63.8262, 387, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,34, 17298, 10449, 60.4058, 375, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,35, 17464, 11263, 64.4927, 379, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,36, 17597, 11512, 65.4202, 372, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,37, 18253, 9315, 51.0327, 388, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,38, 16271, 9890, 60.783, 377, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,39, 14698, 2152, 14.6414, 392, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,40, 17806, 11963, 67.1852, 385, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,41, 19807, 15319, 77.3413, 384, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,42, 19345, 14458, 74.7377, 382, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,43, 18667, 12533, 67.1399, 390, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,44, 19804, 10987, 55.4787, 387, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,45, 16746, 5321, 31.7748, 383, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,46, 17855, 9595, 53.7384, 372, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,47, 16775, 8543, 50.927, 383, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,48, 16804, 6726, 40.0262, 395, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,49, 17922, 11834, 66.0306, 377, 0.000001
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,0, 2415, 2355, 97.5155, 361, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,1, 1497, 1420, 94.8564, 364, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,2, 1933, 1814, 93.8438, 349, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,3, 1918, 1830, 95.4119, 359, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,4, 1467, 1322, 90.1159, 379, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,5, 3088, 2891, 93.6205, 358, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,6, 1859, 1596, 85.8526, 347, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,7, 948, 854, 90.0844, 354, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,8, 1054, 985, 93.4535, 371, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,9, 1391, 1326, 95.3271, 363, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,10, 1792, 1722, 96.0938, 372, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,11, 2683, 2615, 97.4655, 355, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,12, 3936, 3841, 97.5864, 360, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,13, 3308, 3154, 95.3446, 342, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,14, 2714, 2485, 91.5623, 369, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,15, 2884, 2737, 94.9029, 350, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,16, 2007, 1883, 93.8216, 349, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,17, 1493, 1415, 94.7756, 355, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,18, 3085, 2931, 95.0081, 368, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,19, 2440, 2408, 98.6885, 356, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,20, 3450, 3350, 97.1014, 364, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,21, 2803, 2715, 96.8605, 345, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,22, 2197, 2081, 94.7201, 356, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,23, 3375, 3303, 97.8667, 372, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,24, 3476, 3348, 96.3176, 363, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,25, 4419, 4277, 96.7866, 356, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,26, 3696, 3683, 99.6483, 346, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,27, 3205, 3092, 96.4743, 365, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,28, 4380, 4360, 99.5434, 358, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,29, 4852, 4628, 95.3833, 362, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,30, 5667, 5650, 99.7, 363, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,31, 5454, 5384, 98.7165, 373, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,32, 3635, 3541, 97.414, 365, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,33, 2321, 2258, 97.2857, 357, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,34, 3669, 3595, 97.9831, 373, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,35, 3970, 3910, 98.4887, 365, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,36, 4504, 4429, 98.3348, 357, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,37, 5494, 3382, 61.5581, 365, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,38, 2853, 2807, 98.3877, 358, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,39, 548, 400, 72.9927, 349, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,40, 4985, 4811, 96.5095, 361, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,41, 7630, 7597, 99.5675, 359, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,42, 6949, 6932, 99.7554, 375, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,43, 4550, 4477, 98.3956, 355, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,44, 4108, 3824, 93.0867, 352, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,45, 1050, 797, 75.9048, 349, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,46, 2409, 2278, 94.5621, 347, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,47, 1634, 1540, 94.2472, 368, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,48, 1383, 1241, 89.7325, 344, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,49, 3580, 3517, 98.2402, 364, 0.000010
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,0, 189, 188, 99.4709, 348, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,1, 53, 53, 100, 357, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,2, 102, 91, 89.2157, 356, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,3, 131, 118, 90.0763, 356, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,4, 115, 90, 78.2609, 349, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,5, 350, 338, 96.5714, 359, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,6, 71, 67, 94.3662, 358, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,7, 23, 21, 91.3043, 360, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,8, 15, 15, 100, 349, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,9, 74, 74, 100, 348, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,10, 109, 107, 98.1651, 345, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,11, 295, 295, 100, 351, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,12, 650, 632, 97.2308, 362, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,13, 361, 331, 91.6898, 358, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,14, 298, 268, 89.9329, 365, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,15, 266, 260, 97.7444, 357, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,16, 47, 45, 95.7447, 361, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,17, 30, 30, 100, 349, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,18, 235, 219, 93.1915, 357, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,19, 196, 194, 98.9796, 359, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,20, 335, 332, 99.1045, 339, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,21, 150, 148, 98.6667, 362, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,22, 95, 92, 96.8421, 356, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,23, 385, 381, 98.961, 350, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,24, 281, 278, 98.9324, 361, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,25, 361, 353, 97.7839, 350, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,26, 337, 337, 100, 365, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,27, 198, 190, 95.9596, 353, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,28, 481, 480, 99.7921, 353, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,29, 609, 597, 98.0296, 349, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,30, 805, 805, 100, 363, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,31, 743, 741, 99.7308, 351, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,32, 248, 248, 100, 348, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,33, 132, 128, 96.9697, 344, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,34, 392, 390, 99.4898, 351, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,35, 497, 497, 100, 342, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,36, 879, 872, 99.2036, 349, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,37, 968, 556, 57.438, 359, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,38, 244, 240, 98.3607, 350, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,39, 19, 19, 100, 359, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,40, 866, 847, 97.806, 350, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,41, 2058, 2057, 99.9514, 346, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,42, 1817, 1817, 100, 353, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,43, 625, 624, 99.84, 356, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,44, 455, 441, 96.9231, 363, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,45, 67, 37, 55.2239, 354, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,46, 150, 148, 98.6667, 363, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,47, 115, 108, 93.913, 358, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,48, 111, 110, 99.0991, 353, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,49, 350, 347, 99.1429, 352, 0.000100
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,0, 1, 1, 100, 362, 0.001000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,1, 0, 0, -1, 364, 0.001000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,2, 0, 0, -1, 356, 0.001000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,3, 0, 0, -1, 357, 0.001000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,4, 0, 0, -1, 361, 0.001000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,5, 7, 7, 100, 339, 0.001000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,6, 0, 0, -1, 364, 0.001000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,7, 0, 0, -1, 355, 0.001000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,8, 0, 0, -1, 360, 0.001000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,9, 0, 0, -1, 349, 0.001000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,10, 0, 0, -1, 361, 0.001000
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,11, 2, 2, 100, 354, 0.001000
