Video, Frame ID, Features Found, Features in pillars, percentage match, time taken to find features (ms), number_octave_layers
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,0, 79, 78, 98.7342, 185, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,1, 23, 23, 100, 194, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,2, 47, 42, 89.3617, 203, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,3, 64, 58, 90.625, 195, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,4, 54, 45, 83.3333, 186, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,5, 151, 145, 96.0265, 180, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,6, 31, 28, 90.3226, 169, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,7, 12, 11, 91.6667, 199, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,8, 8, 8, 100, 198, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,9, 36, 36, 100, 182, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,10, 45, 43, 95.5556, 175, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,11, 122, 122, 100, 210, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,12, 273, 266, 97.4359, 194, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,13, 158, 144, 91.1392, 186, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,14, 126, 114, 90.4762, 191, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,15, 119, 114, 95.7983, 186, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,16, 18, 16, 88.8889, 185, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,17, 14, 14, 100, 181, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,18, 100, 95, 95, 173, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,19, 93, 91, 97.8495, 186, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,20, 156, 154, 98.7179, 194, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,21, 57, 57, 100, 198, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,22, 48, 45, 93.75, 200, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,23, 167, 164, 98.2036, 197, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,24, 122, 119, 97.541, 180, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,25, 158, 154, 97.4684, 177, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,26, 146, 146, 100, 180, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,27, 88, 85, 96.5909, 163, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,28, 202, 201, 99.505, 182, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,29, 255, 247, 96.8627, 179, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,30, 336, 336, 100, 171, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,31, 303, 302, 99.67, 185, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,32, 99, 99, 100, 181, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,33, 59, 56, 94.9153, 164, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,34, 169, 168, 99.4083, 196, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,35, 212, 212, 100, 181, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,36, 357, 355, 99.4398, 175, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,37, 389, 229, 58.8689, 198, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,38, 101, 100, 99.0099, 186, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,39, 12, 12, 100, 172, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,40, 362, 352, 97.2376, 187, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,41, 829, 828, 99.8794, 199, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,42, 730, 730, 100, 198, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,43, 250, 249, 99.6, 199, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,44, 197, 191, 96.9543, 182, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,45, 29, 17, 58.6207, 165, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,46, 64, 63, 98.4375, 187, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,47, 59, 57, 96.6102, 184, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,48, 41, 40, 97.561, 159, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,49, 154, 152, 98.7013, 178, 2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,0, 138, 137, 99.2754, 252, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,1, 43, 43, 100, 258, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,2, 81, 73, 90.1235, 261, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,3, 106, 93, 87.7358, 260, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,4, 86, 68, 79.0698, 254, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,5, 263, 252, 95.8175, 262, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,6, 55, 52, 94.5455, 272, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,7, 20, 19, 95, 271, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,8, 14, 14, 100, 263, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,9, 59, 59, 100, 265, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,10, 84, 82, 97.619, 266, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,11, 221, 221, 100, 269, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,12, 477, 462, 96.8553, 254, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,13, 273, 245, 89.7436, 271, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,14, 214, 191, 89.2523, 253, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,15, 197, 192, 97.4619, 262, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,16, 42, 40, 95.2381, 271, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,17, 27, 27, 100, 268, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,18, 168, 156, 92.8571, 254, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,19, 155, 153, 98.7097, 274, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,20, 255, 252, 98.8235, 256, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,21, 114, 113, 99.1228, 251, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,22, 78, 75, 96.1538, 274, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,23, 275, 271, 98.5455, 251, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,24, 213, 211, 99.061, 252, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,25, 269, 261, 97.026, 268, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,26, 249, 249, 100, 258, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,27, 155, 150, 96.7742, 261, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,28, 367, 366, 99.7275, 253, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,29, 445, 435, 97.7528, 266, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,30, 592, 592, 100, 259, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,31, 546, 544, 99.6337, 269, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,32, 201, 201, 100, 266, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,33, 107, 104, 97.1963, 265, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,34, 289, 287, 99.308, 259, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,35, 368, 368, 100, 260, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,36, 635, 630, 99.2126, 261, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,37, 698, 397, 56.8768, 265, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,38, 185, 182, 98.3784, 260, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,39, 17, 17, 100, 265, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,40, 634, 621, 97.9495, 266, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,41, 1437, 1436, 99.9304, 256, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,42, 1286, 1286, 100, 257, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,43, 457, 456, 99.7812, 264, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,44, 330, 319, 96.6667, 267, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,45, 54, 32, 59.2593, 251, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,46, 112, 110, 98.2143, 256, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,47, 89, 85, 95.5056, 265, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,48, 80, 79, 98.75, 257, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,49, 261, 259, 99.2337, 266, 3
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,0, 189, 188, 99.4709, 324, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,1, 53, 53, 100, 329, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,2, 102, 91, 89.2157, 326, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,3, 131, 118, 90.0763, 315, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,4, 115, 90, 78.2609, 325, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,5, 350, 338, 96.5714, 326, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,6, 71, 67, 94.3662, 327, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,7, 23, 21, 91.3043, 317, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,8, 15, 15, 100, 315, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,9, 74, 74, 100, 331, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,10, 109, 107, 98.1651, 329, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,11, 295, 295, 100, 330, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,12, 650, 632, 97.2308, 322, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,13, 361, 331, 91.6898, 324, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,14, 298, 268, 89.9329, 324, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,15, 266, 260, 97.7444, 326, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,16, 47, 45, 95.7447, 323, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,17, 30, 30, 100, 320, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,18, 235, 219, 93.1915, 328, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,19, 196, 194, 98.9796, 320, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,20, 335, 332, 99.1045, 324, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,21, 150, 148, 98.6667, 327, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,22, 95, 92, 96.8421, 319, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,23, 385, 381, 98.961, 328, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,24, 281, 278, 98.9324, 327, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,25, 361, 353, 97.7839, 324, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,26, 337, 337, 100, 323, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,27, 198, 190, 95.9596, 324, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,28, 481, 480, 99.7921, 330, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,29, 609, 597, 98.0296, 321, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,30, 805, 805, 100, 329, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,31, 743, 741, 99.7308, 329, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,32, 248, 248, 100, 320, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,33, 132, 128, 96.9697, 330, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,34, 392, 390, 99.4898, 315, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,35, 497, 497, 100, 330, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,36, 879, 872, 99.2036, 328, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,37, 968, 556, 57.438, 325, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,38, 244, 240, 98.3607, 319, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,39, 19, 19, 100, 320, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,40, 866, 847, 97.806, 330, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,41, 2058, 2057, 99.9514, 320, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,42, 1817, 1817, 100, 321, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,43, 625, 624, 99.84, 325, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,44, 455, 441, 96.9231, 326, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,45, 67, 37, 55.2239, 317, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,46, 150, 148, 98.6667, 322, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,47, 115, 108, 93.913, 321, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,48, 111, 110, 99.0991, 324, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,49, 350, 347, 99.1429, 331, 4
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,0, 195, 194, 99.4872, 383, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,1, 55, 55, 100, 383, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,2, 104, 93, 89.4231, 389, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,3, 131, 118, 90.0763, 386, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,4, 119, 93, 78.1513, 387, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,5, 361, 347, 96.1219, 386, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,6, 73, 69, 94.5205, 385, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,7, 24, 22, 91.6667, 386, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,8, 15, 15, 100, 384, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,9, 78, 78, 100, 384, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,10, 113, 111, 98.2301, 379, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,11, 306, 306, 100, 384, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,12, 659, 639, 96.9651, 382, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,13, 372, 340, 91.3978, 383, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,14, 307, 276, 89.9023, 380, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,15, 270, 264, 97.7778, 381, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,16, 48, 45, 93.75, 383, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,17, 31, 31, 100, 382, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,18, 245, 228, 93.0612, 376, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,19, 202, 200, 99.0099, 380, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,20, 342, 339, 99.1228, 383, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,21, 153, 151, 98.6928, 381, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,22, 100, 96, 96, 388, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,23, 393, 388, 98.7277, 384, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,24, 293, 289, 98.6348, 381, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,25, 376, 367, 97.6064, 386, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,26, 345, 345, 100, 384, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,27, 205, 197, 96.0976, 381, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,28, 496, 495, 99.7984, 387, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,29, 622, 610, 98.0707, 389, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,30, 829, 829, 100, 393, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,31, 759, 757, 99.7365, 388, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,32, 260, 260, 100, 386, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,33, 137, 133, 97.0803, 389, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,34, 403, 401, 99.5037, 392, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,35, 507, 507, 100, 389, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,36, 897, 890, 99.2196, 385, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,37, 989, 565, 57.1284, 385, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,38, 251, 247, 98.4064, 382, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,39, 20, 20, 100, 385, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,40, 881, 862, 97.8434, 390, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,41, 2093, 2092, 99.9522, 381, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,42, 1863, 1863, 100, 379, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,43, 648, 646, 99.6914, 387, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,44, 467, 453, 97.0021, 385, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,45, 69, 39, 56.5217, 390, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,46, 153, 151, 98.6928, 381, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,47, 117, 110, 94.0171, 380, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,48, 113, 111, 98.2301, 383, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,49, 356, 353, 99.1573, 386, 5
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,0, 190, 189, 99.4737, 436, 6
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,1, 54, 54, 100, 441, 6
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,2, 103, 92, 89.3204, 439, 6
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,3, 132, 119, 90.1515, 439, 6
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,4, 118, 92, 77.9661, 444, 6
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,5, 360, 346, 96.1111, 439, 6
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,6, 72, 68, 94.4444, 443, 6
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,7, 23, 21, 91.3043, 438, 6
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,8, 15, 15, 100, 438, 6
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,9, 75, 75, 100, 439, 6
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,10, 111, 109, 98.1982, 440, 6
