Video, Frame ID, Features Found, Features in pillars, percentage match, time taken to find features (ms), number_octaves
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,39, 20716, 14674, 70.8341, 659, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,40, 13520, 9759, 72.182, 645, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,41, 22846, 16116, 70.5419, 651, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,42, 11014, 9712, 88.1787, 633, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,43, 27752, 13214, 47.6146, 675, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,44, 22955, 12587, 54.8334, 658, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,45, 26716, 18663, 69.857, 683, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,46, 15691, 10859, 69.2053, 666, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,47, 22616, 17013, 75.2255, 674, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,48, 28453, 17703, 62.2184, 677, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,49, 28555, 21967, 76.9287, 687, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,0, 2103, 1714, 81.5026, 803, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,1, 11394, 9553, 83.8424, 766, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,2, 14884, 10812, 72.6418, 834, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,3, 13573, 12405, 91.3947, 778, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,4, 3855, 3545, 91.9585, 750, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,5, 1183, 954, 80.6424, 795, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,6, 22878, 19074, 83.3727, 838, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,7, 19772, 16749, 84.7107, 789, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,8, 26808, 22231, 82.9267, 811, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,9, 26845, 22131, 82.4399, 879, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,10, 26950, 20001, 74.2152, 872, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,11, 14194, 5596, 39.4251, 782, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,12, 9311, 5485, 58.9088, 766, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,13, 12819, 7251, 56.5645, 820, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,14, 17958, 14091, 78.4664, 780, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,15, 18441, 14075, 76.3245, 785, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,16, 17395, 7699, 44.2598, 810, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,17, 28452, 23688, 83.256, 800, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,18, 9619, 6604, 68.6558, 756, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,19, 36604, 23005, 62.8483, 821, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,20, 33374, 16696, 50.027, 842, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,21, 23502, 19264, 81.9675, 813, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,22, 19625, 11847, 60.3669, 767, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,23, 23267, 21193, 91.0861, 776, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,24, 29443, 23255, 78.9831, 828, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,25, 24531, 23130, 94.2889, 788, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,26, 25629, 22146, 86.4099, 812, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,27, 24555, 11710, 47.6889, 794, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,28, 27709, 23213, 83.7742, 838, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,29, 10844, 10169, 93.7754, 777, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,30, 30642, 24929, 81.3557, 849, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,31, 28782, 21144, 73.4626, 832, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,32, 25525, 20123, 78.8364, 790, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,33, 24800, 21934, 88.4435, 789, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,34, 15084, 11592, 76.8496, 779, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,35, 27524, 22518, 81.8122, 827, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,36, 14026, 11456, 81.6769, 759, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,37, 28439, 24608, 86.5291, 784, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,38, 12021, 8465, 70.4184, 765, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,39, 21858, 15542, 71.1044, 764, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,40, 14053, 10114, 71.9704, 833, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,41, 23970, 16990, 70.8803, 842, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,42, 11568, 10204, 88.2089, 800, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,43, 29620, 14026, 47.3531, 815, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,44, 23925, 13168, 55.0387, 775, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,45, 28128, 19703, 70.0476, 828, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,46, 16457, 11439, 69.5084, 771, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,47, 23292, 17496, 75.1159, 806, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,48, 29399, 18121, 61.6382, 786, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,49, 30143, 23138, 76.7608, 785, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,0, 2175, 1770, 81.3793, 795, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,1, 11720, 9860, 84.1297, 788, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,2, 15199, 10985, 72.2745, 821, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,3, 13684, 12500, 91.3476, 873, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,4, 3877, 3566, 91.9783, 788, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,5, 1183, 954, 80.6424, 777, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,6, 22906, 19095, 83.3624, 858, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,7, 19815, 16777, 84.6682, 823, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,8, 26846, 22257, 82.9062, 819, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,9, 26881, 22160, 82.4374, 828, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,10, 26985, 20025, 74.2079, 847, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,11, 14199, 5596, 39.4112, 808, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,12, 9313, 5486, 58.9069, 806, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,13, 12827, 7256, 56.5682, 821, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,14, 17974, 14102, 78.4578, 820, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,15, 18509, 14101, 76.1846, 826, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,16, 17418, 7703, 44.2244, 862, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,17, 28674, 23863, 83.2217, 866, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,18, 9626, 6605, 68.6162, 823, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,19, 36749, 23094, 62.8425, 877, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,20, 33411, 16711, 50.0165, 844, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,21, 23583, 19326, 81.9489, 863, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,22, 19644, 11858, 60.3645, 844, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,23, 23455, 21318, 90.8889, 846, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,24, 29488, 23283, 78.9575, 850, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,25, 24702, 23275, 94.2231, 859, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,26, 25784, 22266, 86.3559, 828, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,27, 24583, 11715, 47.6549, 824, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,28, 27946, 23363, 83.6005, 854, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,29, 10849, 10174, 93.7782, 807, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,30, 30766, 24997, 81.2488, 863, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,31, 28841, 21197, 73.4961, 841, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,32, 25597, 20167, 78.7866, 832, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,33, 24879, 21985, 88.3677, 835, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,34, 15098, 11603, 76.8512, 818, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,35, 27777, 22699, 81.7187, 858, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,36, 14030, 11458, 81.6679, 800, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,37, 28569, 24709, 86.4889, 861, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,38, 12038, 8473, 70.3854, 809, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,39, 21962, 15610, 71.0773, 822, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,40, 14095, 10122, 71.8127, 829, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,41, 24098, 17088, 70.9104, 833, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,42, 11596, 10227, 88.1942, 811, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,43, 29807, 14104, 47.3177, 860, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,44, 23981, 13189, 54.9977, 841, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,45, 28275, 19808, 70.0548, 853, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,46, 16524, 11493, 69.5534, 827, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,47, 23341, 17518, 75.0525, 826, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,48, 29455, 18129, 61.5481, 823, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,49, 30339, 23244, 76.6143, 821, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,0, 2195, 1785, 81.3212, 824, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,1, 11766, 9902, 84.1577, 820, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,2, 15235, 11001, 72.2087, 877, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,3, 13689, 12504, 91.3434, 835, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,4, 3877, 3566, 91.9783, 818, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,5, 1183, 954, 80.6424, 811, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,6, 22920, 19103, 83.3464, 839, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,7, 19822, 16779, 84.6484, 855, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,8, 26848, 22257, 82.9, 830, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,9, 26883, 22160, 82.4313, 846, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,10, 26996, 20034, 74.211, 868, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,11, 14201, 5596, 39.4057, 814, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,12, 9313, 5486, 58.9069, 812, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,13, 12831, 7258, 56.5661, 831, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,14, 17974, 14102, 78.4578, 827, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,15, 18517, 14104, 76.1678, 828, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,16, 17422, 7703, 44.2142, 837, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,17, 28729, 23895, 83.1738, 847, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,18, 9626, 6605, 68.6162, 824, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,19, 36767, 23106, 62.8444, 897, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,20, 33419, 16711, 50.0045, 864, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,21, 23586, 19326, 81.9384, 837, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,22, 19645, 11858, 60.3614, 839, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,23, 23500, 21342, 90.817, 840, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,24, 29493, 23285, 78.9509, 824, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,25, 24733, 23297, 94.194, 835, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,26, 25824, 22291, 86.3189, 841, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,27, 24593, 11715, 47.6355, 829, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,28, 27995, 23393, 83.5614, 848, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,29, 10849, 10174, 93.7782, 816, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,30, 30803, 25011, 81.1966, 862, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,31, 28844, 21199, 73.4954, 846, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,32, 25608, 20172, 78.7723, 843, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,33, 24894, 21994, 88.3506, 831, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,34, 15099, 11603, 76.8461, 827, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,35, 27830, 22729, 81.6709, 839, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,36, 14030, 11458, 81.6679, 832, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,37, 28595, 24726, 86.4697, 857, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,38, 12039, 8473, 70.3796, 814, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,39, 21992, 15628, 71.0622, 846, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,40, 14098, 10122, 71.7974, 816, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,41, 24118, 17099, 70.8973, 850, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,42, 11600, 10230, 88.1897, 843, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,43, 29830, 14112, 47.3081, 850, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,44, 23994, 13193, 54.9846, 841, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,45, 28300, 19824, 70.0495, 859, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,46, 16543, 11504, 69.54, 834, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,47, 23344, 17519, 75.0471, 827, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,48, 29457, 18129, 61.5439, 852, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,49, 30365, 23257, 76.5915, 861, 4
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,0, 2203, 1790, 81.2528, 817, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,1, 11769, 9903, 84.1448, 829, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,2, 15236, 11001, 72.204, 845, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,3, 13689, 12504, 91.3434, 822, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,4, 3877, 3566, 91.9783, 820, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,5, 1183, 954, 80.6424, 828, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,6, 22930, 19113, 83.3537, 876, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,7, 19825, 16782, 84.6507, 867, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,8, 26849, 22258, 82.9007, 870, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,9, 26887, 22164, 82.4339, 848, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,10, 26998, 20036, 74.2129, 855, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,11, 14201, 5596, 39.4057, 840, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,12, 9313, 5486, 58.9069, 827, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,13, 12831, 7258, 56.5661, 839, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,14, 17974, 14102, 78.4578, 826, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,15, 18518, 14104, 76.1637, 849, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,16, 17425, 7703, 44.2066, 823, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,17, 28735, 23900, 83.1738, 870, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,18, 9626, 6605, 68.6162, 826, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,19, 36771, 23110, 62.8484, 899, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,20, 33421, 16711, 50.0015, 880, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,21, 23588, 19327, 81.9357, 859, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,22, 19645, 11858, 60.3614, 850, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,23, 23505, 21346, 90.8147, 856, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,24, 29494, 23285, 78.9483, 874, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,25, 24737, 23301, 94.1949, 873, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,26, 25829, 22294, 86.3138, 861, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,27, 24594, 11715, 47.6336, 853, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,28, 28003, 23399, 83.5589, 857, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,29, 10849, 10174, 93.7782, 834, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,30, 30810, 25016, 81.1944, 877, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,31, 28845, 21200, 73.4963, 847, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,32, 25611, 20174, 78.7708, 857, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,33, 24900, 22000, 88.3534, 865, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,34, 15099, 11603, 76.8461, 837, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,35, 27842, 22739, 81.6716, 849, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,36, 14030, 11458, 81.6679, 851, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,37, 28601, 24730, 86.4655, 865, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,38, 12039, 8473, 70.3796, 819, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,39, 21994, 15628, 71.0557, 854, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,40, 14099, 10122, 71.7923, 841, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,41, 24122, 17101, 70.8938, 847, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,42, 11601, 10231, 88.1907, 851, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,43, 29831, 14113, 47.3098, 864, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,44, 23995, 13193, 54.9823, 849, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,45, 28306, 19829, 70.0523, 885, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,46, 16550, 11505, 69.5166, 852, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,47, 23345, 17519, 75.0439, 836, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,48, 29457, 18129, 61.5439, 856, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,49, 30368, 23259, 76.5905, 855, 5
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,0, 2203, 1790, 81.2528, 810, 6
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,1, 11769, 9903, 84.1448, 831, 6
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,2, 15236, 11001, 72.204, 854, 6
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,3, 13689, 12504, 91.3434, 861, 6
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,4, 3877, 3566, 91.9783, 822, 6
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,5, 1183, 954, 80.6424, 824, 6
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,6, 22930, 19113, 83.3537, 862, 6
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,7, 19825, 16782, 84.6507, 866, 6
