Video, Frame ID, Features Found, Features in pillars, percentage match, time taken to find features (ms), number_octaves
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,38, 681, 668, 98.091, 321, 10
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,39, 222, 197, 88.7387, 306, 10
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,40, 144, 108, 75, 322, 10
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,41, 78, 55, 70.5128, 340, 10
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,42, 112, 102, 91.0714, 318, 10
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,43, 134, 49, 36.5672, 314, 10
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,44, 2421, 1462, 60.3883, 326, 10
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,45, 1479, 909, 61.4604, 345, 10
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,46, 949, 503, 53.0032, 320, 10
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,47, 669, 453, 67.713, 330, 10
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,48, 583, 487, 83.5334, 366, 10
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,49, 1098, 1018, 92.714, 356, 10
