Video, Frame ID, Features Found, Features in pillars, percentage match, time taken to find features (ms), threshold
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,0, 32599, 28375, 87.0425, 422, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,1, 32923, 29162, 88.5764, 429, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,2, 34101, 23453, 68.7751, 420, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,3, 34351, 24027, 69.9456, 420, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,4, 30806, 19364, 62.8579, 425, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,5, 30827, 17056, 55.3281, 415, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,6, 30739, 25649, 83.4412, 422, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,7, 33889, 30154, 88.9787, 428, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,8, 34431, 24219, 70.3407, 429, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,9, 33679, 25472, 75.6317, 426, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,10, 30831, 25813, 83.7242, 412, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,11, 32924, 25864, 78.5567, 421, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,12, 33362, 22892, 68.617, 422, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,13, 35824, 24682, 68.8979, 428, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,14, 34810, 15255, 43.8236, 430, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,15, 34690, 14512, 41.8334, 425, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,16, 34322, 20533, 59.8246, 423, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,17, 35244, 29623, 84.0512, 416, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,18, 32402, 14442, 44.5713, 414, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,19, 31510, 13510, 42.8753, 427, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,20, 33891, 27306, 80.5701, 419, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,21, 32716, 20827, 63.66, 423, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,22, 31975, 16353, 51.1431, 422, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,23, 33463, 19562, 58.4586, 426, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,24, 34163, 20526, 60.0825, 422, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,25, 32482, 22621, 69.6416, 420, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,26, 34612, 16681, 48.1943, 432, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,27, 35397, 20736, 58.5812, 417, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,28, 35283, 20871, 59.1531, 424, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,29, 37402, 10995, 29.3968, 428, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,30, 35992, 21207, 58.9214, 440, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,31, 36603, 19471, 53.1951, 438, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,32, 35857, 22297, 62.1831, 419, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,33, 34840, 21736, 62.3881, 422, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,34, 36144, 10489, 29.02, 423, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,35, 36162, 17649, 48.8054, 440, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,36, 35748, 13029, 36.4468, 439, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,37, 36118, 14059, 38.9252, 429, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,38, 36194, 7035, 19.4369, 429, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,39, 36909, 21045, 57.0186, 439, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,40, 36774, 18754, 50.998, 427, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,41, 35583, 0, 0, 428, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,42, 35785, 20846, 58.2535, 432, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,43, 36719, 8416, 22.92, 441, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,44, 36172, 25258, 69.8275, 428, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,45, 36309, 19038, 52.4333, 431, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,46, 36559, 14962, 40.9256, 426, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,47, 36189, 23638, 65.3182, 421, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,48, 36930, 20196, 54.6872, 430, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,49, 36692, 3165, 8.62586, 434, 0.000000
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,0, 21654, 20161, 93.1052, 391, 0.000001
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,1, 24260, 22244, 91.69, 417, 0.000001
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,2, 24958, 17200, 68.9158, 384, 0.000001
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,3, 24297, 18522, 76.2316, 399, 0.000001
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,4, 18221, 13329, 73.1519, 374, 0.000001
../Data/Wall_Indents_Top_Images/Wall_Indents_Top_Images_Video.avi,5, 17964, 11876, 66.11, 391, 0.000001
