Video, Frame ID, Features Found, Features in pillars, percentage match, time taken to find features (ms), diffusivity
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,44, 25242, 13973, 55.3562, 835, DIFF_PM_G1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,45, 30175, 21318, 70.6479, 848, DIFF_PM_G1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,46, 17701, 12332, 69.6684, 819, DIFF_PM_G1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,47, 24716, 18539, 75.0081, 843, DIFF_PM_G1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,48, 30886, 18926, 61.277, 855, DIFF_PM_G1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,49, 32672, 25086, 76.7813, 855, DIFF_PM_G1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,0, 2195, 1785, 81.3212, 797, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,1, 11766, 9902, 84.1577, 797, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,2, 15235, 11001, 72.2087, 832, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,3, 13689, 12504, 91.3434, 817, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,4, 3877, 3566, 91.9783, 799, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,5, 1183, 954, 80.6424, 789, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,6, 22920, 19103, 83.3464, 812, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,7, 19822, 16779, 84.6484, 793, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,8, 26848, 22257, 82.9, 827, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,9, 26883, 22160, 82.4313, 836, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,10, 26996, 20034, 74.211, 860, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,11, 14201, 5596, 39.4057, 794, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,12, 9313, 5486, 58.9069, 811, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,13, 12831, 7258, 56.5661, 816, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,14, 17974, 14102, 78.4578, 820, DIFF_PM_G2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,15, 18517, 14104, 76.1678, 808, DIFF_PM_G2
