Video, Frame ID, Features Found, Features in pillars, percentage match, time taken to find features (ms), number_octave_layers
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,0, 1561, 1292, 82.7675, 352, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,1, 7527, 6128, 81.4136, 339, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,2, 10601, 7958, 75.0684, 318, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,3, 10268, 9479, 92.3159, 354, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,4, 2552, 2384, 93.4169, 337, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,5, 919, 746, 81.1752, 294, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,6, 20627, 17277, 83.7592, 356, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,7, 17237, 14722, 85.4093, 359, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,8, 24341, 20304, 83.4148, 369, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,9, 24335, 20172, 82.893, 364, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,10, 24475, 18198, 74.3534, 370, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,11, 12844, 5200, 40.4858, 345, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,12, 8321, 4969, 59.7164, 352, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,13, 11526, 6595, 57.2185, 350, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,14, 16199, 12745, 78.6777, 356, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,15, 15978, 12269, 76.7868, 362, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,16, 14866, 6546, 44.0334, 355, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,17, 23697, 19838, 83.7152, 372, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,18, 7984, 5483, 68.6748, 353, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,19, 31051, 19757, 63.6276, 383, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,20, 29033, 14589, 50.2497, 380, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,21, 20392, 16722, 82.0027, 368, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,22, 17092, 10317, 60.3616, 318, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,23, 19942, 18304, 91.7862, 329, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,24, 25501, 20138, 78.9695, 338, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,25, 20194, 19116, 94.6618, 319, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,26, 22216, 19258, 86.6853, 373, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,27, 21569, 10110, 46.8728, 371, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,28, 23221, 19516, 84.0446, 364, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,29, 9197, 8605, 93.5631, 350, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,30, 26040, 21321, 81.8779, 380, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,31, 24422, 17753, 72.6927, 366, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,32, 22164, 17559, 79.2231, 373, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,33, 20980, 18605, 88.6797, 332, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,34, 13146, 10183, 77.4608, 346, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,35, 22777, 18739, 82.2716, 375, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,36, 11997, 9823, 81.8788, 323, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,37, 23781, 20612, 86.6742, 364, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,38, 10500, 7467, 71.1143, 353, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,39, 18189, 12743, 70.0588, 365, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,40, 11871, 8631, 72.7066, 344, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,41, 20552, 14577, 70.9274, 371, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,42, 9382, 8304, 88.5099, 352, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,43, 24663, 11746, 47.626, 363, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,44, 20153, 11050, 54.8305, 330, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,45, 23902, 16863, 70.5506, 336, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,46, 13758, 9490, 68.978, 321, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,47, 20641, 15541, 75.2919, 371, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,48, 25816, 16048, 62.163, 378, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,49, 25782, 19858, 77.0227, 367, 1
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,0, 1724, 1416, 82.1346, 480, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,1, 8459, 6919, 81.7945, 488, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,2, 11552, 8590, 74.3594, 514, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,3, 11001, 10118, 91.9735, 492, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,4, 2934, 2720, 92.7062, 483, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,5, 1037, 839, 80.9065, 483, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,6, 21295, 17761, 83.4046, 520, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,7, 18003, 15319, 85.0914, 552, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,8, 25068, 20838, 83.1259, 516, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,9, 25114, 20761, 82.667, 518, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,10, 25134, 18666, 74.2659, 527, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,11, 13288, 5311, 39.9684, 529, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,12, 8609, 5129, 59.5772, 504, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,13, 11871, 6773, 57.055, 486, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,14, 16736, 13154, 78.597, 518, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,15, 16634, 12702, 76.3617, 505, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,16, 15544, 6886, 44.3001, 534, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,17, 24907, 20823, 83.603, 572, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,18, 8511, 5834, 68.5466, 485, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,19, 32436, 20619, 63.5683, 532, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,20, 29975, 15042, 50.1818, 540, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,21, 21295, 17438, 81.8878, 510, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,22, 17786, 10746, 60.4183, 501, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,23, 20841, 19083, 91.5647, 519, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,24, 26551, 20945, 78.8859, 520, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,25, 21296, 20091, 94.3417, 530, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,26, 23233, 20113, 86.5708, 508, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,27, 22345, 10545, 47.1918, 491, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,28, 24371, 20417, 83.7758, 532, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,29, 9698, 9072, 93.5451, 508, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,30, 27181, 22156, 81.5128, 526, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,31, 25497, 18594, 72.9262, 527, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,32, 23033, 18217, 79.0909, 522, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,33, 21903, 19338, 88.2893, 510, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,34, 13683, 10565, 77.2126, 514, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,35, 24005, 19702, 82.0746, 526, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,36, 12595, 10279, 81.6118, 502, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,37, 24881, 21544, 86.5882, 538, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,38, 10963, 7776, 70.9295, 508, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,39, 19135, 13439, 70.2326, 504, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,40, 12504, 9026, 72.1849, 501, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,41, 21534, 15247, 70.8043, 518, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,42, 9941, 8772, 88.2406, 484, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,43, 25754, 12236, 47.5111, 525, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,44, 21098, 11570, 54.8393, 536, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,45, 24913, 17545, 70.4251, 541, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,46, 14516, 10008, 68.9446, 502, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,47, 21365, 16072, 75.2258, 521, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,48, 26629, 16548, 62.1428, 527, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,49, 26934, 20715, 76.9102, 538, 2
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,0, 1925, 1583, 82.2338, 639, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,1, 9636, 7950, 82.5031, 672, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,2, 12850, 9411, 73.2374, 663, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,3, 11964, 10970, 91.6917, 669, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,4, 3331, 3075, 92.3146, 671, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,5, 1120, 903, 80.625, 652, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,6, 22408, 18755, 83.6978, 677, 3
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,7, 18894, 16045, 84.9211, 689, 3
