Video, Frame ID, Features Found, Features in pillars, percentage match, time taken to find features (ms), threshold
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,14, 0, 0, -1, 363, 0.010000
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,15, 0, 0, -1, 359, 0.010000
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,16, 0, 0, -1, 353, 0.010000
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,17, 0, 0, -1, 354, 0.010000
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,18, 0, 0, -1, 349, 0.010000
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,19, 0, 0, -1, 362, 0.010000
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,20, 0, 0, -1, 348, 0.010000
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,21, 0, 0, -1, 349, 0.010000
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,22, 0, 0, -1, 349, 0.010000
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,23, 0, 0, -1, 348, 0.010000
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,24, 2, 2, 100, 349, 0.010000
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,25, 0, 0, -1, 359, 0.010000
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,26, 0, 0, -1, 360, 0.010000
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,27, 0, 0, -1, 355, 0.010000
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,28, 0, 0, -1, 361, 0.010000
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,29, 0, 0, -1, 360, 0.010000
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,30, 0, 0, -1, 359, 0.010000
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,31, 0, 0, -1, 355, 0.010000
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,32, 0, 0, -1, 366, 0.010000
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,33, 0, 0, -1, 359, 0.010000
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,34, 0, 0, -1, 357, 0.010000
