Video, Frame ID, Features Found, Features in pillars, percentage match, time taken to find features (ms), diffusivity
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,0, 810, 775, 95.679, 333, DIFF_PM_G1
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,1, 1913, 1868, 97.6477, 339, DIFF_PM_G1
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,2, 1385, 1325, 95.6679, 346, DIFF_PM_G1
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,3, 1334, 1308, 98.051, 330, DIFF_PM_G1
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,4, 15328, 14233, 92.8562, 364, DIFF_PM_G1
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,5, 4181, 4144, 99.115, 343, DIFF_PM_G1
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,6, 15532, 15129, 97.4054, 367, DIFF_PM_G1
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,7, 2129, 1878, 88.2104, 327, DIFF_PM_G1
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,8, 1822, 1567, 86.0044, 323, DIFF_PM_G1
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,9, 11586, 11468, 98.9815, 353, DIFF_PM_G1
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,10, 3557, 3047, 85.6621, 347, DIFF_PM_G1
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,11, 2668, 2411, 90.3673, 343, DIFF_PM_G1
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,12, 4207, 3488, 82.9094, 342, DIFF_PM_G1
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,13, 2580, 2435, 94.3798, 347, DIFF_PM_G1
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,14, 1795, 1660, 92.4791, 343, DIFF_PM_G1
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,15, 744, 690, 92.7419, 327, DIFF_PM_G1
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,16, 890, 393, 44.1573, 334, DIFF_PM_G1
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,17, 1764, 1602, 90.8163, 335, DIFF_PM_G1
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,18, 1689, 1227, 72.6465, 330, DIFF_PM_G1
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,19, 1149, 989, 86.0748, 335, DIFF_PM_G1
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,20, 725, 631, 87.0345, 339, DIFF_PM_G1
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,21, 2251, 1921, 85.3398, 330, DIFF_PM_G1
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,22, 1349, 0, 0, 337, DIFF_PM_G1
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,23, 1629, 1429, 87.7225, 342, DIFF_PM_G1
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,24, 3390, 3290, 97.0501, 342, DIFF_PM_G1
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,25, 3269, 2564, 78.4338, 342, DIFF_PM_G1
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,26, 1995, 1519, 76.1404, 334, DIFF_PM_G1
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,27, 2129, 1793, 84.2179, 337, DIFF_PM_G1
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,28, 2839, 1732, 61.0074, 332, DIFF_PM_G1
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,29, 16864, 16746, 99.3003, 375, DIFF_PM_G1
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,30, 19307, 18976, 98.2856, 370, DIFF_PM_G1
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,31, 16792, 15811, 94.1579, 353, DIFF_PM_G1
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,32, 18214, 3604, 19.787, 369, DIFF_PM_G1
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,33, 12394, 7981, 64.3941, 360, DIFF_PM_G1
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,34, 6288, 4495, 71.4854, 350, DIFF_PM_G1
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,35, 12871, 8700, 67.5938, 355, DIFF_PM_G1
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,36, 4544, 3279, 72.1611, 345, DIFF_PM_G1
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,37, 8344, 4798, 57.5024, 354, DIFF_PM_G1
