Video, Frame ID, Features Found, Features in pillars, percentage match, time taken to find features (ms), diffusivity
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,39, 19, 19, 100, 329, DIFF_PM_G2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,40, 866, 847, 97.806, 335, DIFF_PM_G2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,41, 2058, 2057, 99.9514, 332, DIFF_PM_G2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,42, 1817, 1817, 100, 323, DIFF_PM_G2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,43, 625, 624, 99.84, 330, DIFF_PM_G2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,44, 455, 441, 96.9231, 325, DIFF_PM_G2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,45, 67, 37, 55.2239, 325, DIFF_PM_G2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,46, 150, 148, 98.6667, 332, DIFF_PM_G2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,47, 115, 108, 93.913, 330, DIFF_PM_G2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,48, 111, 110, 99.0991, 324, DIFF_PM_G2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,49, 350, 347, 99.1429, 325, DIFF_PM_G2
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,0, 208, 207, 99.5192, 441, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,1, 55, 55, 100, 439, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,2, 116, 103, 88.7931, 441, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,3, 145, 130, 89.6552, 436, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,4, 120, 94, 78.3333, 439, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,5, 377, 362, 96.0212, 441, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,6, 86, 78, 90.6977, 442, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,7, 27, 24, 88.8889, 444, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,8, 21, 21, 100, 446, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,9, 79, 79, 100, 437, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,10, 111, 107, 96.3964, 447, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,11, 308, 306, 99.3506, 437, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,12, 683, 665, 97.3646, 440, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,13, 399, 365, 91.4787, 445, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,14, 301, 271, 90.0332, 445, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,15, 268, 262, 97.7612, 444, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,16, 72, 70, 97.2222, 446, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,17, 42, 41, 97.619, 445, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,18, 275, 261, 94.9091, 437, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,19, 216, 214, 99.0741, 448, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,20, 350, 346, 98.8571, 436, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,21, 185, 185, 100, 444, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,22, 120, 116, 96.6667, 447, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,23, 402, 398, 99.005, 441, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,24, 310, 307, 99.0323, 436, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,25, 422, 413, 97.8673, 440, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,26, 372, 372, 100, 438, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,27, 237, 229, 96.6245, 443, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,28, 553, 551, 99.6383, 444, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,29, 675, 661, 97.9259, 437, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,30, 876, 875, 99.8858, 440, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,31, 801, 798, 99.6255, 437, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,32, 288, 288, 100, 444, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,33, 154, 150, 97.4026, 446, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,34, 431, 429, 99.536, 450, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,35, 531, 531, 100, 434, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,36, 873, 867, 99.3127, 440, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,37, 1010, 568, 56.2376, 431, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,38, 268, 264, 98.5075, 435, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,39, 22, 22, 100, 444, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,40, 879, 856, 97.3834, 438, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,41, 2013, 2012, 99.9503, 435, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,42, 1825, 1825, 100, 427, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,43, 677, 676, 99.8523, 434, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,44, 502, 487, 97.012, 439, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,45, 73, 39, 53.4247, 439, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,46, 161, 159, 98.7578, 448, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,47, 114, 109, 95.614, 438, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,48, 119, 118, 99.1597, 446, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,49, 398, 395, 99.2462, 447, DIFF_WEICKERT
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,0, 106, 106, 100, 356, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,1, 20, 20, 100, 358, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,2, 67, 61, 91.0448, 358, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,3, 117, 110, 94.0171, 340, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,4, 99, 77, 77.7778, 357, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,5, 253, 246, 97.2332, 357, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,6, 39, 38, 97.4359, 356, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,7, 19, 17, 89.4737, 355, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,8, 7, 7, 100, 355, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,9, 58, 58, 100, 350, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,10, 68, 64, 94.1176, 353, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,11, 218, 218, 100, 358, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,12, 503, 488, 97.0179, 357, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,13, 272, 247, 90.8088, 355, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,14, 223, 198, 88.7892, 348, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,15, 191, 187, 97.9058, 355, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,16, 12, 11, 91.6667, 354, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,17, 12, 12, 100, 346, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,18, 135, 127, 94.0741, 345, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,19, 110, 110, 100, 356, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,20, 208, 205, 98.5577, 356, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,21, 72, 71, 98.6111, 349, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,22, 33, 33, 100, 356, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,23, 264, 260, 98.4848, 357, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,24, 146, 145, 99.3151, 350, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,25, 201, 196, 97.5124, 355, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,26, 205, 205, 100, 351, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,27, 98, 90, 91.8367, 348, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,28, 262, 261, 99.6183, 358, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,29, 357, 347, 97.1989, 347, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,30, 539, 539, 100, 350, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,31, 480, 480, 100, 352, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,32, 120, 120, 100, 356, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,33, 74, 70, 94.5946, 349, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,34, 265, 263, 99.2453, 344, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,35, 375, 375, 100, 355, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,36, 731, 727, 99.4528, 349, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,37, 775, 468, 60.3871, 355, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,38, 165, 161, 97.5758, 352, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,39, 18, 18, 100, 352, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,40, 686, 670, 97.6676, 352, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,41, 1736, 1736, 100, 349, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,42, 1516, 1516, 100, 350, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,43, 448, 447, 99.7768, 356, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,44, 326, 313, 96.0123, 345, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,45, 56, 24, 42.8571, 348, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,46, 105, 104, 99.0476, 350, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,47, 76, 69, 90.7895, 350, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,48, 85, 84, 98.8235, 353, DIFF_CHARBONNIER
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,49, 252, 248, 98.4127, 354, DIFF_CHARBONNIER
