Video, Frame ID, Features Found, Features in pillars, percentage match, time taken to find features (ms), threshold
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,0, 33649, 26937, 80.0529, 418, 0.000000
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,1, 33018, 24222, 73.36, 415, 0.000000
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,2, 33996, 21856, 64.2899, 429, 0.000000
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,3, 31844, 22752, 71.4483, 412, 0.000000
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,4, 35206, 22982, 65.2786, 422, 0.000000
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,5, 33722, 25168, 74.6338, 413, 0.000000
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,6, 34914, 30139, 86.3235, 428, 0.000000
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,7, 35259, 17403, 49.3576, 425, 0.000000
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,8, 34288, 14899, 43.4525, 424, 0.000000
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,9, 35156, 29621, 84.2559, 424, 0.000000
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,10, 31227, 12401, 39.7124, 424, 0.000000
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,11, 33067, 18924, 57.2293, 426, 0.000000
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,12, 35864, 22479, 62.6785, 419, 0.000000
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,13, 34039, 17666, 51.8993, 417, 0.000000
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,14, 35641, 20889, 58.6095, 425, 0.000000
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,15, 37130, 23872, 64.293, 436, 0.000000
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,16, 36831, 13107, 35.5869, 423, 0.000000
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,17, 35537, 14886, 41.8887, 414, 0.000000
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,18, 36119, 16439, 45.5134, 414, 0.000000
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,19, 36312, 16955, 46.6926, 428, 0.000000
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,20, 36561, 17769, 48.601, 421, 0.000000
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,21, 36227, 20959, 57.8546, 429, 0.000000
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,22, 36384, 499, 1.37148, 426, 0.000000
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,23, 36195, 13291, 36.7205, 421, 0.000000
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,24, 36429, 19726, 54.1492, 428, 0.000000
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,25, 36359, 14451, 39.7453, 414, 0.000000
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,26, 36667, 16686, 45.5069, 423, 0.000000
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,27, 34973, 12955, 37.0429, 417, 0.000000
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,28, 37471, 11616, 31, 423, 0.000000
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,29, 35082, 26997, 76.954, 424, 0.000000
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,30, 35204, 32678, 92.8247, 414, 0.000000
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,31, 34988, 23154, 66.177, 433, 0.000000
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,32, 36279, 6463, 17.8147, 416, 0.000000
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,33, 36003, 18830, 52.3012, 418, 0.000000
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,34, 36570, 12169, 33.2759, 437, 0.000000
../Data/Wall_Indents_Bottom_Images/Wall_Indents_Bottom_Images_Video.avi,35, 35824, 20014, 55.8676, 417, 0.000000
