Video, Frame ID, Features Found, Features in pillars, percentage match, time taken to find features (ms), diffusivity
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,18, 162, 156, 96.2963, 347, DIFF_CHARBONNIER
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,19, 109, 106, 97.2477, 355, DIFF_CHARBONNIER
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,20, 61, 55, 90.1639, 351, DIFF_CHARBONNIER
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,21, 85, 85, 100, 342, DIFF_CHARBONNIER
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,22, 40, 38, 95, 349, DIFF_CHARBONNIER
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,23, 61, 61, 100, 350, DIFF_CHARBONNIER
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,24, 140, 140, 100, 347, DIFF_CHARBONNIER
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,25, 131, 130, 99.2366, 351, DIFF_CHARBONNIER
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,26, 68, 66, 97.0588, 345, DIFF_CHARBONNIER
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,27, 45, 45, 100, 343, DIFF_CHARBONNIER
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,28, 18, 18, 100, 346, DIFF_CHARBONNIER
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,29, 24, 23, 95.8333, 348, DIFF_CHARBONNIER
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,30, 18, 11, 61.1111, 345, DIFF_CHARBONNIER
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,31, 12, 7, 58.3333, 349, DIFF_CHARBONNIER
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,32, 20, 14, 70, 356, DIFF_CHARBONNIER
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,33, 681, 64, 9.39794, 351, DIFF_CHARBONNIER
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,34, 894, 57, 6.37584, 356, DIFF_CHARBONNIER
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,35, 1109, 79, 7.12353, 354, DIFF_CHARBONNIER
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,36, 586, 30, 5.11945, 354, DIFF_CHARBONNIER
