Video, Frame ID, matches, match percent, layers, contradt threshold, edge threshold, sigma, precise upscale
../Data/Video_Data/Wall_Indents_Top.mkv, 0, -1, -1, 3, 0.08, 10, 1.6, 0
../Data/Video_Data/Wall_Indents_Top.mkv, 1, 2, 25, 3, 0.08, 10, 1.6, 0
../Data/Video_Data/Wall_Indents_Top.mkv, 2, 1, 20, 3, 0.08, 10, 1.6, 0
../Data/Video_Data/Wall_Indents_Top.mkv, 3, 3, 100, 3, 0.08, 10, 1.6, 0
../Data/Video_Data/Wall_Indents_Top.mkv, 4, 2, 50, 3, 0.08, 10, 1.6, 0
../Data/Video_Data/Wall_Indents_Top.mkv, 5, 2, 66.6667, 3, 0.08, 10, 1.6, 0
../Data/Video_Data/Wall_Indents_Top.mkv, 6, 1, 33.3333, 3, 0.08, 10, 1.6, 0
../Data/Video_Data/Wall_Indents_Top.mkv, 7, 2, 50, 3, 0.08, 10, 1.6, 0
../Data/Video_Data/Wall_Indents_Top.mkv, 8, 1, 25, 3, 0.08, 10, 1.6, 0
../Data/Video_Data/Wall_Indents_Top.mkv, 9, 2, 33.3333, 3, 0.08, 10, 1.6, 0
../Data/Video_Data/Wall_Indents_Top.mkv, 10, 1, 25, 3, 0.08, 10, 1.6, 0
../Data/Video_Data/Wall_Indents_Top.mkv, 11, 1, 100, 3, 0.08, 10, 1.6, 0
../Data/Video_Data/Wall_Indents_Top.mkv, 12, -1, -1, 3, 0.08, 10, 1.6, 0
../Data/Video_Data/Wall_Indents_Top.mkv, 13, -1, -1, 3, 0.08, 10, 1.6, 0
../Data/Video_Data/Wall_Indents_Top.mkv, 14, -1, -1, 3, 0.08, 10, 1.6, 0
../Data/Video_Data/Wall_Indents_Top.mkv, 15, 2, 100, 3, 0.08, 10, 1.6, 0
../Data/Video_Data/Wall_Indents_Top.mkv, 16, -1, -1, 3, 0.08, 10, 1.6, 0
../Data/Video_Data/Wall_Indents_Top.mkv, 17, -1, -1, 3, 0.08, 10, 1.6, 0
../Data/Video_Data/Wall_Indents_Top.mkv, 18, 2, 100, 3, 0.08, 10, 1.6, 0
../Data/Video_Data/Wall_Indents_Top.mkv, 19, 2, 50, 3, 0.08, 10, 1.6, 0
../Data/Video_Data/Wall_Indents_Top.mkv, 20, 2, 50, 3, 0.08, 10, 1.6, 0
../Data/Video_Data/Wall_Indents_Top.mkv, 21, 2, 33.3333, 3, 0.08, 10, 1.6, 0
../Data/Video_Data/Wall_Indents_Top.mkv, 22, 5, 50, 3, 0.08, 10, 1.6, 0
../Data/Video_Data/Wall_Indents_Top.mkv, 23, 5, 62.5, 3, 0.08, 10, 1.6, 0
../Data/Video_Data/Wall_Indents_Top.mkv, 24, 3, 60, 3, 0.08, 10, 1.6, 0
../Data/Video_Data/Wall_Indents_Top.mkv, 25, 1, 9.09091, 3, 0.08, 10, 1.6, 0
../Data/Video_Data/Wall_Indents_Top.mkv, 26, 1, 10, 3, 0.08, 10, 1.6, 0
