Video, Frame ID, matches, match percent, time_ms, setting 
../Data/Video_Data/Wall_Indents_Top.mkv, 67, 30, 28.3019, 0, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 68, 30, 24.5902, 1, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 69, 23, 20.9091, 0, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 70, 31, 29.5238, 0, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 71, 30, 24.5902, 1, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 72, 27, 23.0769, 0, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 73, 23, 24.2105, 0, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 74, 24, 20.6897, 1, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 75, 20, 16.3934, 0, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 76, 31, 29.5238, 0, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 77, 29, 25.4386, 0, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 78, 20, 23.8095, 0, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 79, 26, 29.2135, 0, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 80, 26, 25.7426, 0, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 81, 20, 23.2558, 0, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 82, 17, 24.6377, 0, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 83, 21, 35.5932, 0, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 84, 16, 28.5714, 0, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 85, 19, 32.2034, 0, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 86, 20, 37.037, 0, Chosen setting
../Data/Video_Data/Wall_Indents_Top.mkv, 87, 22, 34.375, 0, Chosen setting
