Video, Frame ID, matches, match percent, time_ms, setting 
../Data/Video_Data/Tank_With_Pipe_2.mkv, 64, 47, 36.7188, 0, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 65, 30, 37.5, 0, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 66, 34, 69.3878, 0, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 67, 40, 59.7015, 0, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 68, 38, 69.0909, 0, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 69, 44, 61.1111, 0, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 70, 45, 67.1642, 0, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 71, 59, 60.2041, 0, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 72, 67, 62.037, 0, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 73, 61, 52.5862, 1, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 74, 59, 52.6786, 1, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 75, 78, 51.3158, 3, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 76, 133, 38.4393, 9, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 77, 190, 44.6009, 12, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 78, 184, 41.7234, 13, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 79, 207, 45.6954, 12, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 80, 198, 45.9397, 13, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 81, 202, 43.5345, 13, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 82, 195, 43.722, 14, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 83, 215, 44.4215, 14, Chosen setting
../Data/Video_Data/Tank_With_Pipe_2.mkv, 84, 198, 44.3946, 14, Chosen setting
