Video, Frame ID, matches, match percent, time_ms, setting 
../Data/Video_Data/Solo_Pillar.mkv, 0, -1, -1, -1, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 1, 5, 83.3333, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 2, 4, 80, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 3, 4, 80, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 4, 4, 80, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 5, 4, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 6, 5, 83.3333, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 7, 5, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 8, 5, 83.3333, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 9, 3, 60, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 10, 3, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 11, 5, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 12, 6, 85.7143, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 13, 4, 66.6667, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 14, 3, 75, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 15, 3, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 16, 5, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 17, 6, 85.7143, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 18, 5, 83.3333, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 19, 5, 83.3333, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 20, 5, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 21, 6, 85.7143, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 22, 6, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 23, 6, 85.7143, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 24, 6, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 25, 6, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 26, 5, 83.3333, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 27, 7, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 28, 7, 87.5, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 29, 8, 80, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 30, 7, 77.7778, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 31, 6, 85.7143, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 32, 3, 50, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 33, 3, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 34, 4, 80, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 35, 3, 75, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 36, 2, 66.6667, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 37, 2, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 38, 3, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 39, 3, 75, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 40, 2, 66.6667, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 41, 2, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 42, 3, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 43, 3, 60, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 44, 4, 80, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 45, 2, 40, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 46, 2, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 47, 3, 60, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 48, 2, 40, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 49, 2, 66.6667, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 50, 2, 50, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 51, 3, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 52, 4, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 53, 4, 66.6667, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 54, 3, 75, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 55, 3, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 56, 5, 83.3333, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 57, 3, 60, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 58, 4, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 59, 4, 80, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 60, 5, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 61, 5, 83.3333, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 62, 5, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 63, 6, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 64, 4, 66.6667, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 65, 5, 83.3333, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 66, 4, 66.6667, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 67, 2, 40, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 68, 2, 50, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 69, 4, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 70, 4, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 71, 5, 83.3333, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 72, 5, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 73, 6, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 74, 5, 83.3333, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 75, 4, 66.6667, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 76, 4, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 77, 5, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 78, 5, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 79, 4, 57.1429, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 80, 4, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 81, 4, 66.6667, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 82, 4, 80, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 83, 5, 71.4286, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 84, 5, 83.3333, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 85, 5, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 86, 4, 66.6667, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 87, 4, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 88, 4, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 89, 4, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 90, 4, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 91, 4, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 92, 4, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 93, 3, 60, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 94, 3, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 95, 5, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 96, 5, 71.4286, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 97, 4, 80, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 98, 4, 100, 0, Chosen setting
../Data/Video_Data/Solo_Pillar.mkv, 99, 4, 100, 0, Chosen setting
