Video, Frame ID, Features Found, Features in pillars, percentage match, time taken to find features (ms), Scale factor, Levels, Edge threshold, First level, Points in element, Patch size, Fast threshold
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,0, 74, 51, 68.9189, 881, 1.6, 6, 34, 5, 2, 34, 20
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,1, 69, 39, 56.5217, 852, 1.6, 6, 34, 5, 2, 34, 20
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,2, 104, 64, 61.5385, 875, 1.6, 6, 34, 5, 2, 34, 20
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,3, 142, 92, 64.7887, 1054, 1.6, 6, 34, 5, 2, 34, 20
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,4, 147, 133, 90.4762, 1221, 1.6, 6, 34, 5, 2, 34, 20
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,5, 104, 89, 85.5769, 1183, 1.6, 6, 34, 5, 2, 34, 20
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,6, 40, 40, 100, 1315, 1.6, 6, 34, 5, 2, 34, 20
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,7, 114, 107, 93.8596, 1011, 1.6, 6, 34, 5, 2, 34, 20
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,8, 153, 150, 98.0392, 933, 1.6, 6, 34, 5, 2, 34, 20
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,9, 27, 24, 88.8889, 997, 1.6, 6, 34, 5, 2, 34, 20
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,10, 7, 7, 100, 1223, 1.6, 6, 34, 5, 2, 34, 20
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,11, 44, 43, 97.7273, 1493, 1.6, 6, 34, 5, 2, 34, 20
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,12, 26, 26, 100, 1754, 1.6, 6, 34, 5, 2, 34, 20
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,13, 35, 31, 88.5714, 1497, 1.6, 6, 34, 5, 2, 34, 20
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,14, 22, 22, 100, 1178, 1.6, 6, 34, 5, 2, 34, 20
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,15, 55, 54, 98.1818, 1005, 1.6, 6, 34, 5, 2, 34, 20
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,16, 8, 8, 100, 972, 1.6, 6, 34, 5, 2, 34, 20
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,17, 10, 10, 100, 873, 1.6, 6, 34, 5, 2, 34, 20
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,18, 20, 20, 100, 803, 1.6, 6, 34, 5, 2, 34, 20
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,19, 8, 8, 100, 773, 1.6, 6, 34, 5, 2, 34, 20
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,20, 2, 2, 100, 766, 1.6, 6, 34, 5, 2, 34, 20
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,21, 7, 7, 100, 763, 1.6, 6, 34, 5, 2, 34, 20
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,22, 4, 4, 100, 770, 1.6, 6, 34, 5, 2, 34, 20
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,23, 1, 1, 100, 778, 1.6, 6, 34, 5, 2, 34, 20
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,24, 9, 9, 100, 771, 1.6, 6, 34, 5, 2, 34, 20
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,25, 15, 15, 100, 775, 1.6, 6, 34, 5, 2, 34, 20
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,26, 14, 14, 100, 768, 1.6, 6, 34, 5, 2, 34, 20
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,27, 3, 3, 100, 770, 1.6, 6, 34, 5, 2, 34, 20
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,28, 0, 0, -1, 253, 1.6, 6, 34, 5, 2, 34, 20
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,29, 8, 7, 87.5, 810, 1.6, 6, 34, 5, 2, 34, 20
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,30, 7, 5, 71.4286, 784, 1.6, 6, 34, 5, 2, 34, 20
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,31, 3, 2, 66.6667, 773, 1.6, 6, 34, 5, 2, 34, 20
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,32, 2, 2, 100, 768, 1.6, 6, 34, 5, 2, 34, 20
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,33, 25, 22, 88, 768, 1.6, 6, 34, 5, 2, 34, 20
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,34, 37, 33, 89.1892, 767, 1.6, 6, 34, 5, 2, 34, 20
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,35, 29, 24, 82.7586, 779, 1.6, 6, 34, 5, 2, 34, 20
