Video, Frame ID, Features Found, Features in pillars, percentage match, time taken to find features (ms), Scale factor, Levels, Edge threshold, First level, Points in element, Patch size, Fast threshold
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,0, 103, 20, 19.4175, 11, 1.6, 6, 34, 0, 2, 34, 27
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,1, 61, 14, 22.9508, 10, 1.6, 6, 34, 0, 2, 34, 27
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,2, 156, 26, 16.6667, 11, 1.6, 6, 34, 0, 2, 34, 27
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,3, 207, 33, 15.942, 11, 1.6, 6, 34, 0, 2, 34, 27
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,4, 140, 56, 40, 10, 1.6, 6, 34, 0, 2, 34, 27
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,5, 116, 67, 57.7586, 10, 1.6, 6, 34, 0, 2, 34, 27
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,6, 43, 43, 100, 10, 1.6, 6, 34, 0, 2, 34, 27
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,7, 84, 73, 86.9048, 10, 1.6, 6, 34, 0, 2, 34, 27
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,8, 116, 97, 83.6207, 10, 1.6, 6, 34, 0, 2, 34, 27
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,9, 53, 51, 96.2264, 10, 1.6, 6, 34, 0, 2, 34, 27
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,10, 50, 50, 100, 10, 1.6, 6, 34, 0, 2, 34, 27
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,11, 70, 68, 97.1429, 10, 1.6, 6, 34, 0, 2, 34, 27
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,12, 73, 73, 100, 10, 1.6, 6, 34, 0, 2, 34, 27
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,13, 56, 54, 96.4286, 10, 1.6, 6, 34, 0, 2, 34, 27
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,14, 56, 55, 98.2143, 10, 1.6, 6, 34, 0, 2, 34, 27
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,15, 92, 90, 97.8261, 10, 1.6, 6, 34, 0, 2, 34, 27
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,16, 26, 26, 100, 10, 1.6, 6, 34, 0, 2, 34, 27
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,17, 32, 32, 100, 10, 1.6, 6, 34, 0, 2, 34, 27
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,18, 30, 30, 100, 10, 1.6, 6, 34, 0, 2, 34, 27
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,19, 15, 15, 100, 10, 1.6, 6, 34, 0, 2, 34, 27
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,20, 10, 10, 100, 9, 1.6, 6, 34, 0, 2, 34, 27
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,21, 9, 9, 100, 9, 1.6, 6, 34, 0, 2, 34, 27
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,22, 4, 4, 100, 9, 1.6, 6, 34, 0, 2, 34, 27
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,23, 7, 7, 100, 9, 1.6, 6, 34, 0, 2, 34, 27
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,24, 13, 13, 100, 9, 1.6, 6, 34, 0, 2, 34, 27
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,25, 16, 16, 100, 9, 1.6, 6, 34, 0, 2, 34, 27
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,26, 20, 20, 100, 10, 1.6, 6, 34, 0, 2, 34, 27
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,27, 7, 7, 100, 9, 1.6, 6, 34, 0, 2, 34, 27
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,28, 3, 3, 100, 9, 1.6, 6, 34, 0, 2, 34, 27
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,29, 15, 13, 86.6667, 11, 1.6, 6, 34, 0, 2, 34, 27
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,30, 18, 14, 77.7778, 10, 1.6, 6, 34, 0, 2, 34, 27
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,31, 8, 5, 62.5, 10, 1.6, 6, 34, 0, 2, 34, 27
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,32, 5, 5, 100, 11, 1.6, 6, 34, 0, 2, 34, 27
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,33, 34, 27, 79.4118, 11, 1.6, 6, 34, 0, 2, 34, 27
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,34, 43, 31, 72.093, 11, 1.6, 6, 34, 0, 2, 34, 27
../Data/Water_Tank_2_Images/Water_Tank_2_Images_Video.avi,35, 41, 27, 65.8537, 10, 1.6, 6, 34, 0, 2, 34, 27
