Video, Frame ID, Features Found, Features in pillars, percentage match, time taken to find features (ms),setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,16, 485, 389, 80.2062, 413, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,17, 423, 358, 84.6336, 415, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,18, 7, 1, 14.2857, 416, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,19, 94, 3, 3.19149, 417, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,20, 669, 134, 20.0299, 414, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,21, 1001, 558, 55.7443, 417, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,22, 259, 192, 74.1313, 413, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,23, 725, 493, 68, 418, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,24, 273, 224, 82.0513, 411, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,25, 518, 462, 89.1892, 412, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,26, 644, 594, 92.236, 412, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,27, 739, 633, 85.6563, 416, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,28, 1000, 906, 90.6, 419, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,29, 1000, 884, 88.4, 414, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,30, 1000, 892, 89.2, 394, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,31, 614, 545, 88.7622, 416, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,32, 618, 536, 86.7314, 412, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,33, 640, 597, 93.2812, 419, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,34, 732, 700, 95.6284, 416, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,35, 749, 729, 97.3298, 414, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,36, 563, 525, 93.2504, 411, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,37, 332, 295, 88.8554, 415, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,38, 814, 611, 75.0614, 411, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,39, 1000, 832, 83.2, 413, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,40, 1000, 887, 88.7, 415, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,41, 778, 709, 91.1311, 417, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,42, 1000, 875, 87.5, 412, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,43, 1000, 894, 89.4, 417, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,44, 766, 671, 87.5979, 416, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,45, 1000, 845, 84.5, 414, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,46, 1001, 867, 86.6134, 416, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,47, 999, 879, 87.988, 419, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,48, 720, 602, 83.6111, 414, Chosen setting
../Data/Tank_With_Pipe_Images/Tank_With_Pipe_Images_Video.avi,49, 1001, 683, 68.2318, 419, Chosen setting
