Video, Frame ID, matches, match percent, time_ms, descriptor_size
../Data/Video_Data/Solo_Pillar.mkv, 17, 4, 2.33918, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 18, 3, 1.70455, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 19, 3, 1.62162, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 20, 4, 2.24719, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 21, 4, 2.15054, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 22, 4, 2.13904, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 23, 4, 2.38095, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 24, 4, 2.29885, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 25, 4, 2.46914, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 26, 4, 2.33918, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 27, 4, 2.63158, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 28, 4, 2.64901, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 29, 4, 2.5641, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 30, 3, 1.96078, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 31, 3, 2.27273, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 32, 4, 3.0303, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 33, 4, 2.98507, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 34, 4, 3.25203, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 35, 4, 3.27869, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 36, 4, 3.00752, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 37, 4, 3.36134, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 38, 4, 3.44828, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 39, 4, 3.38983, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 40, 4, 3.77358, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 41, 4, 3.33333, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 42, 4, 3.50877, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 43, 4, 3.4188, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 44, 4, 3.53982, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 45, 4, 3.9604, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 46, 4, 3.84615, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 47, 4, 3.66972, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 48, 4, 4, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 49, 4, 3.47826, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 50, 3, 3.0303, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 51, 3, 3.0303, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 52, 4, 4, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 53, 4, 3.47826, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 54, 4, 3.30579, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 55, 4, 3.10078, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 56, 4, 3.8835, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 57, 4, 3.84615, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 58, 4, 3.22581, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 59, 4, 3.33333, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 60, 4, 2.98507, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 61, 3, 2.5641, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 62, 3, 2.58621, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 63, 4, 3.73832, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 64, 4, 3.92157, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 65, 4, 4.08163, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 66, 4, 3.63636, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 67, 3, 2.52101, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 68, 3, 2.52101, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 69, 3, 2.5641, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 70, 4, 3.4188, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 71, 4, 3.4188, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 72, 4, 3.36134, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 73, 4, 3.66972, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 74, 4, 3.14961, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 75, 4, 3.2, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 76, 4, 3.30579, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 77, 4, 3.63636, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 78, 4, 3.05344, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 79, 4, 3.63636, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 80, 4, 3.4188, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 81, 4, 3.125, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 82, 3, 2.32558, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 83, 3, 2.67857, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 84, 3, 2.5641, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 85, 3, 2.5, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 86, 4, 3.53982, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 87, 4, 3.57143, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 88, 4, 3.4188, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 89, 4, 4.65116, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 90, 4, 4.49438, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 91, 4, 4.54545, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 92, 4, 4.44444, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 93, 3, 4.41176, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 94, 3, 4.16667, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 95, 2, 3.07692, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 96, 2, 3.63636, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 97, 4, 6.66667, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 98, 3, 5.08475, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 99, 3, 4.61538, 0, 2
../Data/Video_Data/Solo_Pillar.mkv, 0, -1, -1, -1, 3
../Data/Video_Data/Solo_Pillar.mkv, 1, 6, 2.8169, 0, 3
../Data/Video_Data/Solo_Pillar.mkv, 2, 7, 3.33333, 0, 3
../Data/Video_Data/Solo_Pillar.mkv, 3, 7, 3.46535, 0, 3
../Data/Video_Data/Solo_Pillar.mkv, 4, 7, 3.27103, 0, 3
../Data/Video_Data/Solo_Pillar.mkv, 5, 7, 3.31754, 0, 3
../Data/Video_Data/Solo_Pillar.mkv, 6, 7, 3.48259, 0, 3
../Data/Video_Data/Solo_Pillar.mkv, 7, 6, 2.88462, 0, 3
../Data/Video_Data/Solo_Pillar.mkv, 8, 6, 3, 0, 3
../Data/Video_Data/Solo_Pillar.mkv, 9, 6, 3.04569, 0, 3
../Data/Video_Data/Solo_Pillar.mkv, 10, 7, 3.66492, 0, 3
../Data/Video_Data/Solo_Pillar.mkv, 11, 7, 3.7037, 0, 3
../Data/Video_Data/Solo_Pillar.mkv, 12, 6, 3.10881, 0, 3
../Data/Video_Data/Solo_Pillar.mkv, 13, 6, 3.09278, 0, 3
../Data/Video_Data/Solo_Pillar.mkv, 14, 7, 4, 0, 3
../Data/Video_Data/Solo_Pillar.mkv, 15, 7, 3.8674, 0, 3
../Data/Video_Data/Solo_Pillar.mkv, 16, 6, 3.38983, 0, 3
../Data/Video_Data/Solo_Pillar.mkv, 17, 6, 3.50877, 0, 3
../Data/Video_Data/Solo_Pillar.mkv, 18, 5, 2.84091, 0, 3
../Data/Video_Data/Solo_Pillar.mkv, 19, 5, 2.7027, 0, 3
../Data/Video_Data/Solo_Pillar.mkv, 20, 6, 3.37079, 0, 3
../Data/Video_Data/Solo_Pillar.mkv, 21, 8, 4.30108, 0, 3
../Data/Video_Data/Solo_Pillar.mkv, 22, 7, 3.74332, 0, 3
../Data/Video_Data/Solo_Pillar.mkv, 23, 7, 4.16667, 0, 3
../Data/Video_Data/Solo_Pillar.mkv, 24, 7, 4.02299, 0, 3
../Data/Video_Data/Solo_Pillar.mkv, 25, 7, 4.32099, 0, 3
../Data/Video_Data/Solo_Pillar.mkv, 26, 7, 4.09357, 0, 3
../Data/Video_Data/Solo_Pillar.mkv, 27, 7, 4.60526, 0, 3
../Data/Video_Data/Solo_Pillar.mkv, 28, 6, 3.97351, 0, 3
../Data/Video_Data/Solo_Pillar.mkv, 29, 7, 4.48718, 0, 3
../Data/Video_Data/Solo_Pillar.mkv, 30, 5, 3.26797, 0, 3
../Data/Video_Data/Solo_Pillar.mkv, 31, 5, 3.78788, 0, 3
../Data/Video_Data/Solo_Pillar.mkv, 32, 6, 4.54545, 0, 3
../Data/Video_Data/Solo_Pillar.mkv, 33, 6, 4.47761, 0, 3
../Data/Video_Data/Solo_Pillar.mkv, 34, 6, 4.87805, 0, 3
../Data/Video_Data/Solo_Pillar.mkv, 35, 6, 4.91803, 0, 3
../Data/Video_Data/Solo_Pillar.mkv, 36, 6, 4.51128, 0, 3
../Data/Video_Data/Solo_Pillar.mkv, 37, 6, 5.04202, 0, 3
../Data/Video_Data/Solo_Pillar.mkv, 38, 6, 5.17241, 0, 3
